#languages that colexify these two concepts,concept1,concept2
1,EARTH (SOIL),FAT (ORGANIC SUBSTANCE)
1,EARTH (SOIL),EYE
1,EARTH (SOIL),EAT
1,EARTH (SOIL),EASY
1,EARTH (SOIL),EAR
1,EARTH (SOIL),DRY
1,EARTH (SOIL),DOOR
1,EARTH (SOIL),DO OR MAKE
1,EARTH (SOIL),DIVIDE
1,EARTH (SOIL),DIRT
1,EARTH (SOIL),DIE
1,EARTH (SOIL),DEER
1,EARTH (SOIL),DAY (NOT NIGHT)
1,EARTH (SOIL),DAY (24 HOURS)
1,EARTH (SOIL),DARKNESS
1,EARTH (SOIL),COOKED
1,EARTH (SOIL),CONCEIVE
1,EARTH (SOIL),COLLARED PECCARY
1,EARTH (SOIL),COAST
1,EARTH (SOIL),COAL
1,EARTH (SOIL),CLOSE (EYES)
1,EARTH (SOIL),CHIN
1,EARTH (SOIL),CHILD (DESCENDANT)
1,EARTH (SOIL),CHEESE
1,EARTH (SOIL),CARRY PERSON ON BACK
1,EARTH (SOIL),CARRY ON HEAD
1,EARTH (SOIL),BUTTOCKS
1,EARTH (SOIL),BREAST
1,EARTH (SOIL),BREAK (CLEAVE)
1,EARTH (SOIL),BOARD
1,EARTH (SOIL),BLACK
1,EARTH (SOIL),BIG
1,EARTH (SOIL),BELT
1,EARTH (SOIL),BEHIND
1,EARTH (SOIL),BECAUSE
1,EARTH (SOIL),BE ALIVE OR LIFE
1,EARTH (SOIL),BARLEY
1,EARTH (SOIL),BALL
1,EARTH (SOIL),ARROW
1,EARTH (SOIL),ARMY
1,EARTH (SOIL),ARM
1,EARTH (SOIL),AGAIN
1,EARRING,THIRSTY
1,EARRING,THIN (SLIM)
1,EARRING,SILVER
1,EARRING,MAN
1,EARRING,LOCK
1,EARRING,LIGHTNING
1,EARRING,LEAN (MEAT)
1,EARRING,KING
1,EARRING,GOLD
1,EARRING,FIREWOOD
1,EARRING,CHOP
1,EARRING,CHIEFTAIN
1,EARRING,AIR
1,EARN,VOICE
1,EARN,UNDERSTAND
1,EARN,TRY
1,EARN,TROUGH
1,EARN,THREAD
1,EARN,SIT
1,EARN,SHOOT
1,EARN,SHIP
1,EARN,SHARE
1,EARN,RESCUE
1,EARN,RAKE
1,EARN,OWE
1,EARN,MIX
1,EARN,LETTER
1,EARN,KILL
1,EARN,HOLLOW OUT
1,EARN,HIDE (CONCEAL)
1,EARN,HELP
1,EARN,HARVEST OR HARVEST SEASON
1,EARN,HARVEST
1,EARN,GRAZE
1,EARN,"DWELL (LIVE, RESIDE)"
1,EARN,DIVIDE
1,EARN,CHOP
1,EARN,BOW
1,EARN,BOOTY
1,EARN,BITE
1,EARN,BEGET
1,EARN,BE BORN
1,EARN,ARCH
1,EARLY,YOU
1,EARLY,YELLOW
1,EARLY,YEAR
1,EARLY,WIND
1,EARLY,WATER
1,EARLY,WAIT (FOR)
1,EARLY,VOMIT
1,EARLY,VOICE
1,EARLY,VILLAGE
1,EARLY,URINE
1,EARLY,TUMBLE (FALL DOWN)
1,EARLY,TOWN
1,EARLY,TOMORROW
1,EARLY,TIGER
1,EARLY,TENDON
1,EARLY,SWEET
1,EARLY,SWEAT (SUBSTANCE)
1,EARLY,SUDDENLY
1,EARLY,SPICY
1,EARLY,SOUP
1,EARLY,SNAKE
1,EARLY,SHARPEN (SOMETHING)
1,EARLY,SALT
1,EARLY,REST
1,EARLY,REPAIR
1,EARLY,PULL
1,EARLY,PAPER
1,EARLY,PAINFUL
1,EARLY,OAR
1,EARLY,MOUTH
1,EARLY,LIVER
1,EARLY,LIGHT (IGNITE)
1,EARLY,LAZY
1,EARLY,LAUGH
1,EARLY,IN
1,EARLY,HEART
1,EARLY,HARVEST CROPS
1,EARLY,GROW UP
1,EARLY,GRIND
1,EARLY,GOOD LUCK
1,EARLY,GOOD
1,EARLY,GOLD
1,EARLY,GO DOWN (DESCEND)
1,EARLY,FRONT (PART)
1,EARLY,FIVE
1,EARLY,EAGLE
1,EARLY,"DWELL (LIVE, RESIDE)"
1,EARLY,DRUM
1,EARLY,DEMON
1,EARLY,CUT DOWN
1,EARLY,CUT
1,EARLY,COUNTRY
1,EARLY,COOKED
1,EARLY,CHIEFTAIN
1,EARLY,CATTLE
1,EARLY,BROOM
1,EARLY,BRONZE OR COPPER
1,EARLY,BREAKFAST
1,EARLY,BREAK (CLEAVE)
1,EARLY,BOVINE
1,EARLY,BOOK
1,EARLY,BEGINNING
1,EARLY,BEAR FRUIT
1,EARLY,BE SILENT
1,EARLY,BE BORN
1,EARLY,BE
1,EARLY,BAD
1,EARLY,AUTONYM (OF PEOPLE)
1,EARLY,ASK (INQUIRE)
1,EARLY,ANCESTORS
1,EAR,WOMAN
1,EAR,WHITE
1,EAR,TOOTH
1,EAR,THINK
1,EAR,THEY TWO
1,EAR,TERMITE
1,EAR,STIR
1,EAR,SPINE
1,EAR,SHIRT
1,EAR,SEVEN
1,EAR,SEA
1,EAR,SCALE
1,EAR,RUDDER
1,EAR,RAFT
1,EAR,POUND
1,EAR,ORGANIC FAT OR OIL
1,EAR,NIGHT
1,EAR,NETBAG
1,EAR,MOTHER
1,EAR,LOOK FOR
1,EAR,LISTEN
1,EAR,LIP
1,EAR,HEIGHT
1,EAR,HEART
1,EAR,HE OR SHE OR IT
1,EAR,HARE
1,EAR,GOOD LUCK
1,EAR,GIVE BIRTH
1,EAR,FROM
1,EAR,FORGE
1,EAR,FLY (MOVE THROUGH AIR)
1,EAR,FIVE
1,EAR,FISH TRAP
1,EAR,FATHER
1,EAR,FAR
1,EAR,EVIL
1,EAR,DRINK
1,EAR,DRESS
1,EAR,DOWRY
1,EAR,DENSE
1,EAR,DEAF PERSON
1,EAR,DANCE
1,EAR,CUP
1,EAR,CONCEIVE
1,EAR,CHAIR
1,EAR,CARRY ON HEAD
1,EAR,BEVERAGE
1,EAR,BELT
1,EAR,BASKET
1,EAR,ABUSE
1,EAGLE,WILD GOOSE
1,EAGLE,TREE TRUNK
1,EAGLE,STRING
1,EAGLE,SPOT
1,EAGLE,SAUCER
1,EAGLE,PLANT (SOMETHING)
1,EAGLE,PILE UP
1,EAGLE,HOLLOW OUT
1,EAGLE,GOAT
1,EAGLE,FLY (MOVE THROUGH AIR)
1,EAGLE,DUCK
1,EAGLE,DAY (NOT NIGHT)
1,EAGLE,CROW
1,EAGLE,COUNTRY
1,EAGLE,BOX
1,EAGLE,BE ALIVE
1,EAGLE,AUTUMN
1,EAGLE,ANGULAR (SQUAREFORMED)
1,EAGLE,AIR
1,DYE,WRAP
1,DYE,WATER
1,DYE,WASH
1,DYE,WAIT (FOR)
1,DYE,USE (VERB)
1,DYE,TIE
1,DYE,THATCH
1,DYE,TAN
1,DYE,SWEAT (SUBSTANCE)
1,DYE,SUGAR
1,DYE,STRETCH
1,DYE,STIR
1,DYE,SOW SEEDS
1,DYE,SOAK (VERB)
1,DYE,SKIRT
1,DYE,SIT DOWN
1,DYE,SCRAPE
1,DYE,SAP
1,DYE,RUB
1,DYE,ROOM
1,DYE,ROB (VERB)
1,DYE,RIVER
1,DYE,RIPEN
1,DYE,RING
1,DYE,RAMIE
1,DYE,RAKE
1,DYE,PESTLE
1,DYE,PEPPER
1,DYE,OIL (ORGANIC SUBSTANCE)
1,DYE,MUSHROOM
1,DYE,MOLD
1,DYE,LEOPARD
1,DYE,KNIT
1,DYE,IRON
1,DYE,HUNDRED
1,DYE,GREEN
1,DYE,FRUIT
1,DYE,FRAGRANT
1,DYE,FOOTPRINT
1,DYE,FINGER
1,DYE,FILL
1,DYE,ELEPHANT
1,DYE,DRUM
1,DYE,DIE
1,DYE,DECORATE
1,DYE,CONNECT
1,DYE,COMB (VERB)
1,DYE,COMB
1,DYE,CLOUDY
1,DYE,CATCH
1,DYE,BRUSH
1,DYE,BROOD (VERB)
1,DYE,BOIL (OF LIQUID)
1,DYE,BLACK
1,DYE,BELT
1,DYE,BEAN
1,"DWELL (LIVE, RESIDE)",YOU
1,"DWELL (LIVE, RESIDE)",WRINKLED
1,"DWELL (LIVE, RESIDE)",WORLD
1,"DWELL (LIVE, RESIDE)",WIPE
1,"DWELL (LIVE, RESIDE)",WINNOWING
1,"DWELL (LIVE, RESIDE)",WING
1,"DWELL (LIVE, RESIDE)",WEAR
1,"DWELL (LIVE, RESIDE)",WATER
1,"DWELL (LIVE, RESIDE)",WASH
1,"DWELL (LIVE, RESIDE)",WAIT (FOR)
1,"DWELL (LIVE, RESIDE)",VAGINA
1,"DWELL (LIVE, RESIDE)",TWIST
1,"DWELL (LIVE, RESIDE)",TURN
1,"DWELL (LIVE, RESIDE)",TUMBLE (FALL DOWN)
1,"DWELL (LIVE, RESIDE)",TRAVERSE
1,"DWELL (LIVE, RESIDE)",TOBACCO
1,"DWELL (LIVE, RESIDE)",TIE UP (TETHER)
1,"DWELL (LIVE, RESIDE)",TIE
1,"DWELL (LIVE, RESIDE)",THREATEN
1,"DWELL (LIVE, RESIDE)",THINK
1,"DWELL (LIVE, RESIDE)",THAT
1,"DWELL (LIVE, RESIDE)",TEAR (SHRED)
1,"DWELL (LIVE, RESIDE)",TEAR (OF EYE)
1,"DWELL (LIVE, RESIDE)",SWEEP
1,"DWELL (LIVE, RESIDE)",SWEAT (SUBSTANCE)
1,"DWELL (LIVE, RESIDE)",SURPASS
1,"DWELL (LIVE, RESIDE)",SUIT
1,"DWELL (LIVE, RESIDE)",STRETCH
1,"DWELL (LIVE, RESIDE)",STRAIN
1,"DWELL (LIVE, RESIDE)",STOMACH
1,"DWELL (LIVE, RESIDE)",STIR FRY
1,"DWELL (LIVE, RESIDE)",STIR
1,"DWELL (LIVE, RESIDE)",SQUEEZE
1,"DWELL (LIVE, RESIDE)",SPREAD OUT
1,"DWELL (LIVE, RESIDE)",SPLIT
1,"DWELL (LIVE, RESIDE)",SPARK
1,"DWELL (LIVE, RESIDE)",SONG
1,"DWELL (LIVE, RESIDE)",SMOKE (EXHAUST)
1,"DWELL (LIVE, RESIDE)",SMELL (PERCEIVE)
1,"DWELL (LIVE, RESIDE)",SLAUGHTER
1,"DWELL (LIVE, RESIDE)",SISTER-IN-LAW (OLDER BROTHER'S WIFE)
1,"DWELL (LIVE, RESIDE)",SHIVER
1,"DWELL (LIVE, RESIDE)",SHAVE
1,"DWELL (LIVE, RESIDE)",SHARPEN (SOMETHING)
1,"DWELL (LIVE, RESIDE)",SEED
1,"DWELL (LIVE, RESIDE)",SCRATCH
1,"DWELL (LIVE, RESIDE)",SCRAPE
1,"DWELL (LIVE, RESIDE)",SCATTER (SEEDS)
1,"DWELL (LIVE, RESIDE)",SAP
1,"DWELL (LIVE, RESIDE)",RUB
1,"DWELL (LIVE, RESIDE)",ROOT
1,"DWELL (LIVE, RESIDE)",ROAST (SOMETHING)
1,"DWELL (LIVE, RESIDE)",RIVER
1,"DWELL (LIVE, RESIDE)",RIPEN
1,"DWELL (LIVE, RESIDE)",RESEMBLE
1,"DWELL (LIVE, RESIDE)",REPAIR
1,"DWELL (LIVE, RESIDE)",REFUSE
1,"DWELL (LIVE, RESIDE)",RED
1,"DWELL (LIVE, RESIDE)",RAINING OR RAIN
1,"DWELL (LIVE, RESIDE)",QUIET
1,"DWELL (LIVE, RESIDE)",PULL UP (RICE SEEDLINGS)
1,"DWELL (LIVE, RESIDE)",PULL
1,"DWELL (LIVE, RESIDE)",PRESS
1,"DWELL (LIVE, RESIDE)",PREPARE
1,"DWELL (LIVE, RESIDE)",POST
1,"DWELL (LIVE, RESIDE)",PLAIT OR BRAID OR WEAVE
1,"DWELL (LIVE, RESIDE)",PILE UP
1,"DWELL (LIVE, RESIDE)",PIG
1,"DWELL (LIVE, RESIDE)",PICK
1,"DWELL (LIVE, RESIDE)",PESTLE
1,"DWELL (LIVE, RESIDE)",PATH
1,"DWELL (LIVE, RESIDE)",PATERNAL AUNT
1,"DWELL (LIVE, RESIDE)",MOVE AWAY
1,"DWELL (LIVE, RESIDE)",MELT
1,"DWELL (LIVE, RESIDE)",MAT
1,"DWELL (LIVE, RESIDE)",MAKE DRY
1,"DWELL (LIVE, RESIDE)",LOOK FOR
1,"DWELL (LIVE, RESIDE)",LOBSTER
1,"DWELL (LIVE, RESIDE)",LEFT
1,"DWELL (LIVE, RESIDE)",LEAN (MEAT)
1,"DWELL (LIVE, RESIDE)",LAY (VERB)
1,"DWELL (LIVE, RESIDE)",LAND (DESCEND)
1,"DWELL (LIVE, RESIDE)",INCREASE
1,"DWELL (LIVE, RESIDE)",HOUSE
1,"DWELL (LIVE, RESIDE)",HIDE (CONCEAL)
1,"DWELL (LIVE, RESIDE)",HEART
1,"DWELL (LIVE, RESIDE)",HALT (STOP)
1,"DWELL (LIVE, RESIDE)",GROAN
1,"DWELL (LIVE, RESIDE)",GRASS
1,"DWELL (LIVE, RESIDE)",GO DOWN (DESCEND)
1,"DWELL (LIVE, RESIDE)",GIVE BIRTH
1,"DWELL (LIVE, RESIDE)",GHOST
1,"DWELL (LIVE, RESIDE)",GET WET
1,"DWELL (LIVE, RESIDE)",GET LOST
1,"DWELL (LIVE, RESIDE)",FROST
1,"DWELL (LIVE, RESIDE)",FODDER
1,"DWELL (LIVE, RESIDE)",FISHNET
1,"DWELL (LIVE, RESIDE)",FISH POISON
1,"DWELL (LIVE, RESIDE)",FILL
1,"DWELL (LIVE, RESIDE)",FEED
1,"DWELL (LIVE, RESIDE)",FEAR (BE AFRAID)
1,"DWELL (LIVE, RESIDE)",FATHER
1,"DWELL (LIVE, RESIDE)",FAT (OBESE)
1,"DWELL (LIVE, RESIDE)",FASTEN
1,"DWELL (LIVE, RESIDE)",FAN (OBJECT)
1,"DWELL (LIVE, RESIDE)",EYE
1,"DWELL (LIVE, RESIDE)",EIGHT
1,"DWELL (LIVE, RESIDE)",DRY UP
1,"DWELL (LIVE, RESIDE)",DRINK
1,"DWELL (LIVE, RESIDE)",DREAM
1,"DWELL (LIVE, RESIDE)",DRAW MILK
1,"DWELL (LIVE, RESIDE)",DRAG
1,"DWELL (LIVE, RESIDE)",DONATE
1,"DWELL (LIVE, RESIDE)",DO
1,"DWELL (LIVE, RESIDE)",DIMINISH
1,"DWELL (LIVE, RESIDE)",DIE
1,"DWELL (LIVE, RESIDE)",DAY (24 HOURS)
1,"DWELL (LIVE, RESIDE)",DAUGHTER-IN-LAW
1,"DWELL (LIVE, RESIDE)",CUT
1,"DWELL (LIVE, RESIDE)",CRAWL
1,"DWELL (LIVE, RESIDE)",COURAGE
1,"DWELL (LIVE, RESIDE)",COOKED RICE
1,"DWELL (LIVE, RESIDE)",CONNECT
1,"DWELL (LIVE, RESIDE)",COLD
1,"DWELL (LIVE, RESIDE)",CLOSE (EYES)
1,"DWELL (LIVE, RESIDE)",CLAY
1,"DWELL (LIVE, RESIDE)",CHECK
1,"DWELL (LIVE, RESIDE)",CARRY PERSON ON BACK
1,"DWELL (LIVE, RESIDE)",BURNING
1,"DWELL (LIVE, RESIDE)",BREATHE
1,"DWELL (LIVE, RESIDE)",BREAK (CLEAVE)
1,"DWELL (LIVE, RESIDE)",BLACK
1,"DWELL (LIVE, RESIDE)",BIRD
1,"DWELL (LIVE, RESIDE)",BEWITCH
1,"DWELL (LIVE, RESIDE)",BECOME SOUR
1,"DWELL (LIVE, RESIDE)",ARROW
1,"DWELL (LIVE, RESIDE)",ACCUSTOM
1,"DWELL (LIVE, RESIDE)",ABUSE
1,DUSTPAN,WINNOWING
1,DUSTPAN,GARDEN
1,DUSTPAN,BOX
1,DUST,YARD
1,DUST,WIND
1,DUST,WAIST
1,DUST,VEGETABLES
1,DUST,TREE
1,DUST,THROW
1,DUST,THOUSAND
1,DUST,SWIM
1,DUST,SUGAR CANE
1,DUST,STOVE
1,DUST,STORM
1,DUST,STOMACH
1,DUST,STEAM
1,DUST,SOME
1,DUST,SOFT
1,DUST,SMALLPOX
1,DUST,SLOW
1,DUST,SICK
1,DUST,SHOVEL
1,DUST,SHORE
1,DUST,SALT
1,DUST,RUN
1,DUST,PLAIN
1,DUST,PART
1,DUST,OTTER
1,DUST,NIT
1,DUST,NAVEL
1,DUST,MOUTH
1,DUST,MOUNTAIN OR HILL
1,DUST,MOTHER
1,DUST,MOSQUITO
1,DUST,LIMP
1,DUST,LEECH
1,DUST,LAKE
1,DUST,KNOW (SOMETHING)
1,DUST,KIDNEY
1,DUST,HYENA
1,DUST,GROUND
1,DUST,GRASS
1,DUST,FULL
1,DUST,FRAGRANT
1,DUST,FLEA
1,DUST,FINISH
1,DUST,FEEL
1,DUST,FAST
1,DUST,ENOUGH
1,DUST,EDGE
1,DUST,EAT
1,DUST,DRY
1,DUST,DIE
1,DUST,COLLARED PECCARY
1,DUST,CART
1,DUST,BREAK (DESTROY OR GET DESTROYED)
1,DUST,BLOW (OF WIND)
1,DUST,BIRD
1,DUST,BELLY
1,DUST,BATTLE
1,DUST,AUNT
1,DUST,ARROW
1,DUSK,EVENING
1,DUNG (ANIMAL FAECES),WASH (ONESELF)
1,DUNG (ANIMAL FAECES),THOUSAND
1,DUNG (ANIMAL FAECES),SPOIL (BECOME SPOILED)
1,DUNG (ANIMAL FAECES),SONG
1,DUNG (ANIMAL FAECES),MILLET
1,DUNG (ANIMAL FAECES),IN
1,DUNG (ANIMAL FAECES),HEAVY
1,DUNG (ANIMAL FAECES),GOAT
1,DUNG (ANIMAL FAECES),GINGER
1,DUNG (ANIMAL FAECES),FOUR
1,DUNG (ANIMAL FAECES),FLAG
1,DUNG (ANIMAL FAECES),FETCH
1,DUNG (ANIMAL FAECES),COLD
1,DUNG (ANIMAL FAECES),CAPRINE (GOAT OR SHEEP)
1,DUNG (ANIMAL FAECES),BREAK (OF ROPE)
1,DUNG (ANIMAL FAECES),BARN OR SHED
1,DUIKER,MUSH
1,DUIKER,BREAK (OF ROPE)
1,DUCK,UNCLE
1,DUCK,TOOL
1,DUCK,SEEDLING
1,DUCK,SEAGULL
1,DUCK,RAKE
1,DUCK,PHYSICIAN
1,DUCK,PASTURE
1,DUCK,OLDER BROTHER
1,DUCK,NOT
1,DUCK,NOISE
1,DUCK,NO
1,DUCK,MOTHER'S BROTHER
1,DUCK,ESCAPE
1,DUCK,END (OF TIME)
1,DUCK,END (OF SPACE)
1,DUCK,CRANE
1,DUCK,COUSIN
1,DRY UP,WINNOWING
1,DRY UP,VISIT
1,DRY UP,TWIST
1,DRY UP,TURN
1,DRY UP,THREATEN
1,DRY UP,SURPASS
1,DRY UP,SUIT
1,DRY UP,STRAP
1,DRY UP,STIR
1,DRY UP,STAND UP
1,DRY UP,SPOIL (BECOME SPOILED)
1,DRY UP,SPLIT
1,DRY UP,SPINE
1,DRY UP,SPARK
1,DRY UP,SMOKE (EMIT SMOKE)
1,DRY UP,SMELL (PERCEIVE)
1,DRY UP,SLAUGHTER
1,DRY UP,SET (HEAVENLY BODIES)
1,DRY UP,SCRATCH
1,DRY UP,SCRAPE
1,DRY UP,ROT
1,DRY UP,REPAIR
1,DRY UP,REFUSE
1,DRY UP,RAINING OR RAIN
1,DRY UP,QUIET
1,DRY UP,PREPARE
1,DRY UP,POUND
1,DRY UP,PLAIT OR BRAID OR WEAVE
1,DRY UP,MOVE AWAY
1,DRY UP,MELT
1,DRY UP,MAKE DRY
1,DRY UP,LOBSTER
1,DRY UP,LIE (REST)
1,DRY UP,LEAN (MEAT)
1,DRY UP,KNOCK
1,DRY UP,INCREASE
1,DRY UP,HIDE (CONCEAL)
1,DRY UP,GUINEA FOWL
1,DRY UP,GROAN
1,DRY UP,GRAZE
1,DRY UP,GET WET
1,DRY UP,GAME
1,DRY UP,FORGE
1,DRY UP,FILL
1,DRY UP,FASTEN
1,DRY UP,DREAM
1,DRY UP,DRAW (WATER)
1,DRY UP,DRAG
1,DRY UP,CRUSH
1,DRY UP,CRAB
1,DRY UP,CONVEY (A MESSAGE)
1,DRY UP,CHIEFTAIN
1,DRY UP,CHECK
1,DRY UP,BURN
1,DRY UP,BEWITCH
1,DRY UP,BEND (SOMETHING)
1,DRY UP,BELT
1,DRY UP,BECOME SOUR
1,DRY UP,BECOME EXTINGUISHED
1,DRY UP,ANTEATER
1,DRY UP,ACCUSTOM
1,DRY SEASON,FARM
1,DRY IN SUN,YARN
1,DRY IN SUN,WAIT (FOR)
1,DRY IN SUN,VEHICLE
1,DRY IN SUN,SHARPEN (SOMETHING)
1,DRY IN SUN,SCRATCH
1,DRY IN SUN,OLD (USED)
1,DRY IN SUN,MELON
1,DRY IN SUN,HIT (A TARGET)
1,DRY IN SUN,GRAZE
1,DRY IN SUN,FOUR
1,DRY IN SUN,FIVE
1,DRY IN SUN,COLD (OF WEATHER)
1,DRY IN SUN,BOAT
1,DRY,YEAR
1,DRY,WORM
1,DRY,WING
1,DRY,WHITHER (WHERE TO)
1,DRY,WHERE
1,DRY,WHAT
1,DRY,WARM
1,DRY,WAR
1,DRY,VILLAGE
1,DRY,UNTIE
1,DRY,UNDERSTAND
1,DRY,TREE
1,DRY,TOGETHER
1,DRY,TOBACCO
1,DRY,THINK (REFLECT)
1,DRY,THIGH
1,DRY,TELL
1,DRY,TEAR (OF EYE)
1,DRY,SWELLING
1,DRY,SUMMER
1,DRY,STREET
1,DRY,STICK
1,DRY,SPEAR
1,DRY,SPEAK
1,DRY,SLIP
1,DRY,SING
1,DRY,SIBLING'S CHILD
1,DRY,SHEEP
1,DRY,RUB
1,DRY,RIPE
1,DRY,RIDGEPOLE
1,DRY,REMEMBER
1,DRY,RAM
1,DRY,POT
1,DRY,POST
1,DRY,POISON
1,DRY,OWN
1,DRY,OLDER SIBLING
1,DRY,OLD (USED)
1,DRY,NO OR NOT
1,DRY,NO
1,DRY,NIGHT
1,DRY,MUST
1,DRY,MALE (OF PERSON)
1,DRY,MALE (OF ANIMAL)
1,DRY,LOW TIDE
1,DRY,LONTAR PALM
1,DRY,LITTLE FINGER
1,DRY,LEAD (CHEMICAL ELEMENT)
1,DRY,LAND
1,DRY,LAKE
1,DRY,HOT
1,DRY,HORN (ANATOMY)
1,DRY,HEN
1,DRY,HEAVY
1,DRY,HATE
1,DRY,HANG UP
1,DRY,HAIR (BODY)
1,DRY,GRIND
1,DRY,FUR
1,DRY,FRIEND
1,DRY,FORGET
1,DRY,FLUTE
1,DRY,FLOUR
1,DRY,FIVE
1,DRY,FIGHT
1,DRY,FEATHER
1,DRY,FAMINE
1,DRY,EYE
1,DRY,EIGHT
1,DRY,EAR
1,DRY,DRY SEASON
1,DRY,DRIVE
1,DRY,DONKEY
1,DRY,DONATE
1,DRY,DOG
1,DRY,DILIGENT
1,DRY,DIFFICULT
1,DRY,DIE
1,DRY,DANCE
1,DRY,CUT
1,DRY,CORRECT (RIGHT)
1,DRY,CORPSE
1,DRY,COOKED
1,DRY,COOK (SOMETHING)
1,DRY,COMMON COLD (DISEASE)
1,DRY,COME BACK
1,DRY,COLORFUL
1,DRY,CLOTH
1,DRY,CALL
1,DRY,BRAIN
1,DRY,BONE
1,DRY,BLOOD
1,DRY,BLIND
1,DRY,BECAUSE
1,DRY,BAMBOO
1,DRY,BAD
1,DRY,ASK (REQUEST)
1,DRY,ANGER
1,DRUNK,ZERO
1,DRUNK,YEAR
1,DRUNK,WRING
1,DRUNK,TUMBLE (FALL DOWN)
1,DRUNK,TASTY
1,DRUNK,STAR
1,DRUNK,SQUEEZE
1,DRUNK,SPREAD OUT
1,DRUNK,SPOIL (BECOME SPOILED)
1,DRUNK,SPICY
1,DRUNK,SNAKE
1,DRUNK,SCATTER (SEEDS)
1,DRUNK,ROTTEN
1,DRUNK,RATTAN
1,DRUNK,PUT ON
1,DRUNK,PRESS
1,DRUNK,OWN
1,DRUNK,OLDER SISTER
1,DRUNK,MOVE (ONESELF)
1,DRUNK,LEECH
1,DRUNK,KNEAD
1,DRUNK,HORIZONTAL
1,DRUNK,HEAVY
1,DRUNK,HEART
1,DRUNK,HAIR (BODY)
1,DRUNK,GRIND
1,DRUNK,FOUR
1,DRUNK,FISH POISON
1,DRUNK,FIRE
1,DRUNK,DRESS UP
1,DRUNK,DRAW MILK
1,DRUNK,DIE
1,DRUNK,CUT
1,DRUNK,COLD
1,DRUNK,COARSE
1,DRUNK,CHICKEN
1,DRUNK,BOAT
1,DRUNK,BLACK
1,DRUMMING,BRAID (VERB)
1,DRUM,TRAP (PITFALL)
1,DRUM,STRAIN
1,DRUM,STING
1,DRUM,STEAM
1,DRUM,SIT DOWN
1,DRUM,SCOLD
1,DRUM,RING
1,DRUM,RAMIE
1,DRUM,OLD (OF MAN)
1,DRUM,OFFICIAL
1,DRUM,NEST
1,DRUM,NECKLACE
1,DRUM,HAN CHINESE
1,DRUM,FORK
1,DRUM,FLUTE
1,DRUM,DISH
1,DRUM,CUP
1,DRUM,CATCH
1,DRUM,CARRY IN HAND
1,DRUM,BELL
1,DRUM,BASKET
1,DROWNED,HEADBAND OR HEADDRESS
1,DROWNED,EYE
1,DROWNED,BROKEN
1,DROWNED,BACK
1,DROP (SOMETHING),SOW SEEDS
1,DROP (SOMETHING),SET (HEAVENLY BODIES)
1,DROP (SOMETHING),SCRAPE
1,DROP (SOMETHING),PAINTING
1,DROP (SOMETHING),NECKLACE
1,DROP (SOMETHING),HOLLOW OUT
1,DROP (SOMETHING),HARVEST
1,DROP (SOMETHING),GRANDCHILD
1,DROP (SOMETHING),DRAG
1,DROP (SOMETHING),CHOP
1,DROP (CLASSIFIER),HORIZONTAL
1,DROP (CLASSIFIER),FORGE
1,DROP (CLASSIFIER),BLOOM
1,DROP,THIN (SLIM)
1,DROP,TEN
1,DROP,SONG
1,DROP,SCRATCH
1,DROP,RICE PLANT
1,DROP,REFUSE
1,DROP,RAKE
1,DROP,RAIN (RAINING)
1,DROP,MANGO
1,DROP,KNOW OR BE ABLE
1,DROP,KNOW (SOMEBODY)
1,DROP,IN
1,DROP,HIGH OR TALL
1,DROP,FLY (MOVE THROUGH AIR)
1,DRIZZLE,RAINING OR RAIN
1,DRIVER'S LICENSE,LICENSE PLATE
1,DRIVE (CATTLE),IRRIGATE
1,DRIVE,WALK (TAKE A WALK)
1,DRIVE,URGE (SOMEONE)
1,DRIVE,THINK (REFLECT)
1,DRIVE,THINK (BELIEVE)
1,DRIVE,THIN (SLIM)
1,DRIVE,STRIKE (SOMEONE)
1,DRIVE,SPADE
1,DRIVE,SHOVEL
1,DRIVE,RELIGION
1,DRIVE,NO
1,DRIVE,HERD (SOMETHING)
1,DRIVE,END (OF TIME)
1,DRIVE,END (OF SPACE)
1,DRIP (EMIT LIQUID),WHISTLE
1,DRIP (EMIT LIQUID),WHAT
1,DRIP (EMIT LIQUID),WEAVE
1,DRIP (EMIT LIQUID),WASH
1,DRIP (EMIT LIQUID),VOICE
1,DRIP (EMIT LIQUID),URINE
1,DRIP (EMIT LIQUID),UNCOOKED RICE
1,DRIP (EMIT LIQUID),TOBACCO
1,DRIP (EMIT LIQUID),THRESH
1,DRIP (EMIT LIQUID),TEAR (SHRED)
1,DRIP (EMIT LIQUID),TASTY
1,DRIP (EMIT LIQUID),SWEEP
1,DRIP (EMIT LIQUID),STUDY
1,DRIP (EMIT LIQUID),STRENGTH
1,DRIP (EMIT LIQUID),STRAIN
1,DRIP (EMIT LIQUID),STORM
1,DRIP (EMIT LIQUID),SQUEEZE
1,DRIP (EMIT LIQUID),SOUP
1,DRIP (EMIT LIQUID),SONG
1,DRIP (EMIT LIQUID),SMOOTH
1,DRIP (EMIT LIQUID),SMART
1,DRIP (EMIT LIQUID),SMALLPOX
1,DRIP (EMIT LIQUID),SINK (DESCEND)
1,DRIP (EMIT LIQUID),SIEVE OR STRAIN
1,DRIP (EMIT LIQUID),SHRIEK
1,DRIP (EMIT LIQUID),SHOUT
1,DRIP (EMIT LIQUID),SHIT (DEFECATE)
1,DRIP (EMIT LIQUID),SHARP
