#lan,distance,concept1,concept2
12,6.755038261413574,stone,hill
12,6.727173805236816,crooked,wrong
11,9.941574096679688,bone,launder
11,9.499018669128418,rope,launder
11,9.012321472167969,vegetables,dog
11,8.954751014709473,blue,unripe
11,8.631778717041016,mast,post
11,8.530631065368652,beeswax,earwax
11,8.521839141845703,new,firewood
11,8.461507797241211,drip,pour
11,8.419515609741211,steel,jug
11,8.388740539550781,yolk,yellow
11,8.275460243225098,vomit,two
11,8.094355583190918,spider,swell
11,8.035027503967285,destroy,rub
11,7.9941253662109375,weather,world
11,7.990461826324463,country,floor
11,7.926460266113281,shoulder,wing
11,7.91442346572876,board,slab
11,7.807987213134766,right,fruit
11,7.7384934425354,mother,thumb
11,7.702827453613281,hole,lair
11,7.625284671783447,hunt,dispel
11,7.604032039642334,sharp,tooth
11,7.597024917602539,eat,your
11,7.588138103485107,who,sleep
11,7.5742340087890625,raw,soup
11,7.525118350982666,sew,stab
11,7.47074556350708,kiss,smell
11,7.462592601776123,village,people
11,7.412684440612793,waist,back
11,7.403285026550293,divide,steal
11,7.402341365814209,spoon,paddle
11,7.386620998382568,board,floor
11,7.336029529571533,gather,mow
11,7.321540355682373,bitter,sharp
11,7.141565799713135,clean,beautiful
11,7.136120319366455,beeswax,candle
11,7.129856586456299,show,teach
11,7.013485908508301,taste,hear
11,6.989470481872559,sickle,scythe
11,6.914611339569092,mix,stir
11,6.899601936340332,say,burn
11,6.796695232391357,bruise,scar
11,6.72519063949585,good,good-looking
11,6.7108001708984375,sweet,fragrant
10,9.721582412719727,dung,spicy
10,9.601740837097168,spicy,walk
10,9.552984237670898,lung,foam
10,9.482758522033691,teach,liver
10,9.479867935180664,heart,firewood
10,9.250394821166992,club,breast
10,9.241374969482422,daughter-in-law,knife
10,9.209893226623535,ointment,oil
10,9.1902494430542,yam,fell
10,9.16588306427002,louse,four
10,9.059669494628906,dog,drum
10,9.022604942321777,wet,taro
10,8.992570877075195,leather,goat
10,8.920910835266113,hut,adobe
10,8.86391544342041,custom,law
10,8.813331604003906,tool,weapons
10,8.789889335632324,mountain,nose
10,8.71347713470459,buttocks,faeces
10,8.638486862182617,alcohol,mead
10,8.636895179748535,dry,teach
10,8.618474960327148,waist,spine
10,8.571425437927246,cheap,light
10,8.569276809692383,blood,year
10,8.554734230041504,shout,pour
10,8.53052043914795,name,water
10,8.387178421020508,short,wood
10,8.385740280151367,clay,floor
10,8.356452941894531,vine,vein
10,8.275175094604492,beeswax,ointment
10,8.2562837600708,calf,meat
10,8.242867469787598,rotten,salt
10,8.241048812866211,seven,iron
10,8.226255416870117,horn,tooth
10,8.156044006347656,i,fish
10,8.118680000305176,name,fire
10,8.052469253540039,lock,iron
10,8.030022621154785,swelling,boil
10,8.011032104492188,yam,yes
10,7.990992546081543,build,mold
10,7.870073318481445,ground,mainland
10,7.836770057678223,fever,shiver
10,7.78217077255249,canoe,ship
10,7.779526233673096,ox,ram
10,7.764365196228027,sharp,wind
10,7.647374629974365,hoe,spade
10,7.616182327270508,moon,stone
10,7.537411689758301,star,seven
10,7.524423122406006,teach,announce
10,7.483850479125977,sick,body
10,7.461289882659912,faithful,correct
10,7.388507843017578,seize,buy
10,7.333053112030029,roar,rustle
10,7.271568775177002,mother,female
10,7.2568678855896,rough,wave
10,7.221804618835449,alcohol,beverage
10,7.196235179901123,shoot,strike
10,7.188043594360352,dark,blind
10,7.178630352020264,long,taste
10,7.164806842803955,stick,tree
10,7.115668296813965,fast,hot
10,7.100110054016113,tell,speech
10,7.072081565856934,bite,my
10,7.06420373916626,stomach,heart
10,7.027170658111572,suck,eat
10,6.9970808029174805,bite,cut
10,6.9837870597839355,axe,saw
