#lan,distance,concept1,concept2
3,5.460017681121826,clear,certain
3,5.441516399383545,true,good
3,5.414180755615234,first,end
3,5.411153793334961,place,part
3,5.400768280029297,and,say
3,5.385749816894531,get,understand
3,5.364880084991455,know,difficult
3,5.359383583068848,hand,own
3,5.355459690093994,come,our
3,5.354936122894287,leave,say
3,5.337786674499512,feel,believe
3,5.305981159210205,know,clear
3,5.240300178527832,know,listen
3,5.178215980529785,give,this
3,5.153386116027832,give,now
3,5.129030704498291,enough,ready
3,5.119161605834961,nephew,stepson
3,5.107041358947754,push,want
3,5.091344356536865,already,before
3,5.068925380706787,we,that
3,5.062527179718018,stepson,son-in-law
3,5.062527179718018,son-in-law,stepson
3,5.058188438415527,happy,proud
3,5.035128116607666,cousin,friend
3,4.973002910614014,and,one
3,4.969498634338379,today,day
3,4.963886737823486,see,we
3,4.95004415512085,what,no
3,4.940201759338379,get,ask
3,4.9294657707214355,sit,wait
3,4.863283157348633,granddaughter,daughter-in-law
3,4.808432579040527,up,before
3,4.777622699737549,go,bring
3,4.777546405792236,see,say
3,4.759649753570557,take,that
3,4.74859094619751,go,say
3,4.724090099334717,get,keep
3,4.701949119567871,if,one
3,4.672708034515381,know,feel
3,4.579909801483154,if,how
3,4.566875457763672,say,do
3,4.564728736877441,only,hardly
3,4.525511741638184,grandmother,grandparents
3,4.505214691162109,good,very
3,4.463710308074951,now,that
3,4.410623550415039,go,they
3,4.262569904327393,not,without
3,4.250335693359375,father-in-law,daughter-in-law
3,4.1968770027160645,nephew,son-in-law
3,4.12259578704834,say,they
3,4.071281433105469,come,see
3,4.0639519691467285,what,we
3,3.9962496757507324,not,nothing
3,3.9438774585723877,today,here
3,3.747093439102173,want,think
3,3.7376387119293213,come,know
3,3.644780158996582,never,not
3,3.5846383571624756,wife,daughter
3,3.577698230743408,what,say
3,3.161494731903076,eighty,ninety
3,2.9822652339935303,know,think
3,2.1619842052459717,often,sometimes
2,6.311578273773193,what,correct
2,6.305586814880371,fast,hard
2,6.305248260498047,niece,child
2,6.305051326751709,second,monday
2,6.304976940155029,take,inside
2,6.304687023162842,push,stick
2,6.30422306060791,go,eat
2,6.302156925201416,see,set
2,6.299523830413818,fall,know
2,6.299312114715576,go,fly
2,6.298571586608887,arrive,know
2,6.297883987426758,push,do
2,6.2976508140563965,behind,end
2,6.291370868682861,read,think
2,6.289477348327637,see,choose
2,6.28790283203125,many,bad
2,6.284196853637695,enter,send
2,6.281190395355225,pointed,face
2,6.279437065124512,which,you
2,6.276578903198242,cut,break
2,6.27522087097168,full,seven
2,6.273918628692627,pair,twice
2,6.273116111755371,carry,build
2,6.271585464477539,flock,herd
2,6.271425247192383,hear,do
2,6.27112340927124,inside,after
2,6.269032955169678,say,accuse
2,6.268874168395996,wrong,no
2,6.265368461608887,want,day
2,6.265289783477783,get,shoot
2,6.262874126434326,push,touch
2,6.2577900886535645,immediately,often
2,6.2557291984558105,love,mother
2,6.251194477081299,this,she
2,6.250638484954834,man,old
2,6.250058650970459,sink,disappear
2,6.247016429901123,leave,surrender
2,6.244171142578125,danger,mistake
2,6.242626190185547,believe,witness
2,6.241988658905029,push,in
2,6.238560676574707,rough,difficult
2,6.2365336418151855,cause,say
2,6.235982894897461,join,say
2,6.235952377319336,sit,speak
2,6.23246431350708,come,father
2,6.227673053741455,speech,message
2,6.220919132232666,pull,set
2,6.220188617706299,come,your
2,6.218543529510498,promise,announce
2,6.217177867889404,go,buy
2,6.211015701293945,push,diminish
2,6.2102789878845215,full,say
2,6.209055423736572,try,catch
2,6.2026824951171875,country,end
2,6.200498580932617,change,try
2,6.199787139892578,speak,do
2,6.196796417236328,need,correct
2,6.194529056549072,which,yes
2,6.1927618980407715,arrive,only
2,6.192225456237793,seize,destroy
2,6.191309452056885,leave,hear
2,6.1860270500183105,follow,full
2,6.185862064361572,say,pull
2,6.185183525085449,carry,say
2,6.182365417480469,give,outside
2,6.176183700561523,because,father
2,6.1707763671875,enter,carry
2,6.170384883880615,throw,give
2,6.169642448425293,if,inside
2,6.1688151359558105,candle,lamp
2,6.168558120727539,know,or
2,6.167740345001221,where,face
2,6.165172100067139,five,not
2,6.16420841217041,we,my
2,6.1537275314331055,brother-in-law,sister
2,6.151427745819092,mother-in-law,parents-in-law
2,6.149844169616699,your,me
2,6.148037433624268,pine,oak
2,6.138237953186035,turn,shake
2,6.136399745941162,push,fight
2,6.135568618774414,turn,gather
2,6.1331658363342285,leave,speak
2,6.130544662475586,daughter-in-law,parents-in-law
2,6.126770496368408,get,close
2,6.122442722320557,get,six
2,6.121572971343994,give,night
2,6.1184587478637695,call,we
2,6.118369102478027,take,cut
2,6.117332458496094,give,sit
2,6.115530014038086,who,month
2,6.113204002380371,cease,halt
2,6.112257957458496,cause,no
2,6.11024284362793,or,where
2,6.103693008422852,leave,full
2,6.1027727127075195,now,head
2,6.091177940368652,love,think
2,6.090912818908691,carpenter,blacksmith
2,6.08888053894043,work,you
2,6.08385705947876,leave,become
2,6.082833290100098,often,soon
2,6.075984001159668,know,wise
2,6.074391841888428,come,drive
2,6.072838306427002,place,round
2,6.072627544403076,four,break
2,6.068477153778076,bring,preserve
2,6.063326358795166,arrive,turn
2,6.060665607452393,hold,call
2,6.058717250823975,short,cut
2,6.055239200592041,carry,want
2,6.054487705230713,edge,up
2,6.054113388061523,hear,learn
2,6.048295974731445,tell,word
2,6.044795989990234,take,yes
2,6.044648170471191,hold,think
2,6.0437211990356445,hold,hard
2,6.041389465332031,get,play
2,6.038992881774902,go,my
2,6.035794258117676,cover,turn
2,6.029839515686035,grandmother,woman
2,6.025078773498535,promise,talk
2,6.022111415863037,fall,cut
2,6.0207695960998535,get,sell
2,6.012216567993164,inside,far
2,6.011748790740967,tomorrow,good
2,6.011641979217529,rise,up
2,6.0093183517456055,guess,read
2,6.005825519561768,inside,before
2,5.99980354309082,leave,cut
2,5.995230197906494,fall,say
2,5.992182731628418,new,before
2,5.986751556396484,country,day
2,5.983816623687744,pair,they
2,5.982333660125732,come,grow
2,5.979405403137207,happen,emerge
2,5.976368427276611,beech,birch
2,5.974507808685303,learn,admit
2,5.9727864265441895,fear,threaten
2,5.969913005828857,regret,admit
2,5.969618320465088,hard,happy
2,5.96763801574707,take,build
2,5.9654541015625,bracelet,necklace
2,5.962118148803711,slow,because
2,5.960621356964111,short,some
2,5.95765495300293,come,man
2,5.955319404602051,pointed,head
2,5.951885223388672,keep,last
2,5.948822498321533,where,six
2,5.947669506072998,imitate,explain
2,5.937696933746338,get,hear
2,5.934749126434326,immediately,day
2,5.933746337890625,six,there
2,5.933262825012207,true,where
2,5.92786169052124,good,change
2,5.926252841949463,leave,night
2,5.922019958496094,stand,where
2,5.921047687530518,see,read
2,5.918962001800537,aunt,father
2,5.916516304016113,arrive,join
2,5.91356897354126,nose,forehead
2,5.908187389373779,again,other
2,5.90670108795166,walk,sit
2,5.902899742126465,enter,want
2,5.902676105499268,feel,idea
2,5.8986382484436035,look,show
2,5.896454334259033,call,own
2,5.893291473388672,come,fill
2,5.890700340270996,i,that
2,5.8894524574279785,person,that
2,5.882381439208984,carry,keep
2,5.878544807434082,now,name
2,5.875420570373535,ready,end
2,5.873987674713135,hear,think
2,5.873210906982422,choose,guess
2,5.8678083419799805,fall,push
2,5.867559909820557,come,build
2,5.858943462371826,take,play
2,5.858428478240967,bright,beautiful
2,5.85578727722168,many,no
2,5.850958824157715,uncle,sister
2,5.847433090209961,sharp,drop
2,5.846095561981201,go,inside
2,5.842118740081787,people,we
2,5.840622425079346,who,someone
2,5.839148998260498,push,see
2,5.837395191192627,part,remains
2,5.835302829742432,inside,that
2,5.834914684295654,lift,pull
2,5.834645748138428,last,point
2,5.833759307861328,place,night
2,5.823796272277832,push,they
2,5.818414688110352,hold,last
2,5.817695617675781,grandmother,mother-in-law
2,5.816391468048096,woman,one
2,5.813658714294434,turn,fill
2,5.807478904724121,leave,try
2,5.8058390617370605,inside,beside
2,5.8033366203308105,hold,there
2,5.794001579284668,clear,try
2,5.792755126953125,leave,send
2,5.789483070373535,six,that
2,5.788204193115234,leave,change
2,5.784125328063965,enter,choose
2,5.779688835144043,late,day
2,5.777905464172363,big,far
2,5.7689995765686035,seem,become
2,5.76654577255249,six,back
2,5.763993263244629,enough,often
2,5.763175964355469,give,be
2,5.753668785095215,leave,sit
2,5.75285005569458,i,this
2,5.751843452453613,hear,wait
2,5.750696182250977,where,four
2,5.749958515167236,hold,ask
2,5.749342918395996,you,no
2,5.748517036437988,place,year
2,5.747729301452637,give,month
2,5.747000694274902,long,last
2,5.7208356857299805,give,where
2,5.719096660614014,leave,stand
2,5.714775562286377,side,and
2,5.713644027709961,fall,bring
2,5.712218284606934,second,and
2,5.712045669555664,hear,say
2,5.710799694061279,trousers,skirt
2,5.710497856140137,get,change
2,5.696164131164551,get,answer
2,5.6882100105285645,this,me
2,5.671730041503906,true,be
2,5.67164945602417,try,pull
2,5.670516014099121,give,place
2,5.658511638641357,if,after
2,5.655954837799072,clear,easy
2,5.654797554016113,or,no
2,5.65413761138916,hold,and
2,5.647254943847656,hold,say
2,5.646561145782471,part,see
2,5.632064342498779,learn,ask
2,5.628290176391602,in,through
2,5.627884864807129,leave,refuse
2,5.62500524520874,disappear,forget
2,5.621572494506836,time,i
2,5.621133327484131,tell,promise
2,5.619230270385742,push,say
2,5.6134490966796875,know,hand
2,5.610611438751221,many,hundred
2,5.607098579406738,and,day
2,5.603756904602051,few,who
2,5.60025691986084,go,day
2,5.599479675292969,and,afterwards
2,5.589689254760742,know,own
2,5.587259769439697,give,me
2,5.586124420166016,long,often
2,5.58523416519165,parents,grandmother
2,5.581024169921875,get,learn
2,5.576137065887451,all,after
2,5.5744853019714355,sit,ask
2,5.5708112716674805,person,not
2,5.569808483123779,find,choose
2,5.568781852722168,remember,doubt
2,5.567824840545654,choose,turn
2,5.565226078033447,go,clear
2,5.560105323791504,try,do
2,5.558724403381348,again,ask
2,5.551122188568115,big,good
2,5.551064968109131,get,full
2,5.550940990447998,now,yes
2,5.549153804779053,small,many
2,5.544463157653809,push,join
2,5.543646335601807,ask,write
2,5.54360818862915,send,help
2,5.5408244132995605,come,their
