#lan,distance,concept1,concept2
2,8.569981575012207,do,fat
2,8.567726135253906,abuse,traverse
2,8.567276000976562,scatter,cut
2,8.566104888916016,want,tumble
2,8.5658540725708,stepfather,male
2,8.56583309173584,blow,thresh
2,8.565644264221191,grave,two
2,8.565009117126465,bee,fragrant
2,8.564528465270996,divide,roast
2,8.564431190490723,send,misplace
2,8.563699722290039,die,fat
2,8.563590049743652,come,vomit
2,8.563281059265137,seize,think
2,8.56285572052002,blow,itchy
2,8.561052322387695,kneel,piss
2,8.560298919677734,fan,traverse
2,8.559752464294434,attack,pursue
2,8.557687759399414,peel,grind
2,8.55729866027832,seize,sit
2,8.557109832763672,pointed,rotten
2,8.557104110717773,try,scatter
2,8.556657791137695,leather,cloud
2,8.554727554321289,die,green
2,8.554681777954102,imitate,sweep
2,8.554614067077637,pinch,abuse
2,8.55402946472168,smooth,lung
2,8.554014205932617,knee,pot
2,8.55318546295166,barking,strike
2,8.552752494812012,fall,roast
2,8.55154800415039,coarse,inhale
2,8.551116943359375,obey,fish
2,8.550514221191406,month,rope
2,8.549507141113281,misplace,rub
2,8.549426078796387,poison,thousand
2,8.549193382263184,acquit,guilty
2,8.548798561096191,mix,sweep
2,8.548421859741211,faeces,false
2,8.546792030334473,swarm,amount
2,8.546510696411133,tree,sickle
2,8.546405792236328,kneel,ask
2,8.546392440795898,boundary,tattoo
2,8.54616928100586,steel,change
2,8.546123504638672,chicken,smoke
2,8.5447998046875,nose,rain
2,8.544639587402344,intention,we
2,8.544095039367676,village,chest
2,8.543524742126465,lung,my
2,8.54290771484375,full,boil
2,8.542485237121582,nail,cape
2,8.542084693908691,misplace,rotten
2,8.541101455688477,bark,sap
2,8.540834426879883,belly,family
2,8.540059089660645,push,dwell
2,8.539877891540527,knee,clan
2,8.539856910705566,piss,shiver
2,8.539624214172363,follow,look
2,8.538046836853027,spade,pasture
2,8.53802490234375,breast,man
2,8.537223815917969,eat,me
2,8.536806106567383,family,footprint
2,8.53680419921875,grind,buddha
2,8.53608512878418,be,banana
2,8.534537315368652,road,oven
2,8.53436279296875,wash,faeces
2,8.533748626708984,raw,cape
2,8.53325366973877,donate,traverse
2,8.532756805419922,sing,blue
2,8.532468795776367,fan,sacrifice
2,8.531542778015137,braid,connect
2,8.531229972839355,sing,hunt
2,8.53101921081543,i,male
2,8.530394554138184,ointment,butter
2,8.52980899810791,strength,seven
2,8.529695510864258,open,bore
2,8.529142379760742,year,oar
2,8.527788162231445,leather,nest
2,8.527522087097168,cover,fathom
2,8.52707290649414,swim,chicken
2,8.526800155639648,bat,root
2,8.525089263916016,fur,drink
2,8.524983406066895,leg,dig
2,8.52466106414795,enter,rice
2,8.523828506469727,fingernail,groan
2,8.52270793914795,anxiety,idea
2,8.522159576416016,embers,snail
2,8.521486282348633,lick,ship
2,8.520997047424316,dry,waist
2,8.520575523376465,push,pour
2,8.520074844360352,certain,fortress
2,8.519960403442383,bring,swelling
2,8.519916534423828,liver,seven
2,8.519904136657715,get,tumble
2,8.519085884094238,peel,graze
2,8.518959045410156,lung,ten
2,8.518832206726074,cease,want
2,8.518688201904297,grandfather,vein
2,8.518462181091309,permit,liberate
2,8.517271995544434,give,scatter
2,8.51661491394043,enter,rain
2,8.5162992477417,kneel,hear
2,8.515026092529297,sharpen,drag
2,8.514413833618164,thief,drink
2,8.513941764831543,breast,sago
2,8.51318073272705,breast,dig
2,8.512535095214844,break,fasten
2,8.512317657470703,lung,our
2,8.511566162109375,give,saliva
2,8.509479522705078,apron,here
2,8.50766658782959,kneel,divide
2,8.507171630859375,sing,wash
2,8.506924629211426,leg,lightning
2,8.506811141967773,cook,abuse
2,8.506757736206055,put,dwell
2,8.503302574157715,thorn,chopsticks
2,8.502888679504395,enter,sleep
2,8.502852439880371,eat,crayfish
2,8.501700401306152,show,sew
2,8.50169849395752,vulture,sniff
2,8.500697135925293,divide,want
2,8.499894142150879,seize,ripen
2,8.49985408782959,leg,river
2,8.499650955200195,laugh,stir
2,8.498523712158203,voice,leaf
2,8.497881889343262,feather,water
2,8.497711181640625,burning,pestle
2,8.497519493103027,arrive,sew
2,8.497471809387207,dwell,nest
2,8.496718406677246,door,rope
2,8.496505737304688,brain,bread
2,8.49648380279541,abuse,tumble
2,8.494975090026855,bathe,weave
2,8.494915962219238,week,cabbage
2,8.494409561157227,sleep,die
2,8.494199752807617,arm,springtime
2,8.493218421936035,dream,tooth
2,8.493162155151367,cooked,black
2,8.4927396774292,cry,sea
2,8.492533683776855,rest,bovine
2,8.491950988769531,breast,bird
2,8.491528511047363,sun,knife
2,8.49146842956543,laugh,comb
2,8.490877151489258,sun,taro
2,8.490861892700195,bitter,elephant
2,8.490466117858887,heart,axe
2,8.490362167358398,hot,swell
2,8.490056037902832,chin,smoke
2,8.487380027770996,eye,no
2,8.487131118774414,destroy,ripen
2,8.486811637878418,divide,hear
2,8.486710548400879,market,lick
2,8.484816551208496,weigh,wet
2,8.483445167541504,again,groan
2,8.483388900756836,speak,shiver
2,8.48327922821045,tread,tight
2,8.483244895935059,deaf,knee
2,8.48294448852539,light,cooked
2,8.482423782348633,sweet,fodder
2,8.482110977172852,crooked,penis
2,8.481741905212402,plate,g-string
2,8.481611251831055,narrow,sour
2,8.48133659362793,painting,scrape
2,8.480813980102539,know,waist
2,8.480310440063477,hammer,cauliflower
2,8.480244636535645,hut,compound
2,8.480083465576172,one,scrape
2,8.478703498840332,sweep,flower
2,8.478466987609863,tongue,boat
2,8.478445053100586,itch,become
2,8.478102684020996,week,candle
2,8.47669506072998,elephant,rain
2,8.476011276245117,person,shave
2,8.47573184967041,throw,me
2,8.475488662719727,change,braid
2,8.473856925964355,sweep,donate
2,8.473386764526367,water,twenty
2,8.472368240356445,leg,star
2,8.471961975097656,imitate,cut
2,8.470891952514648,late,lick
2,8.46996021270752,mother,no
2,8.469276428222656,cut,traverse
2,8.467620849609375,imitate,sew
2,8.466700553894043,cease,shiver
2,8.466690063476562,imitate,dwell
2,8.4666748046875,jaw,temples
2,8.466376304626465,stone,fingernail
2,8.465983390808105,bay,breast
2,8.465166091918945,mix,wear
2,8.465070724487305,leave,forge
2,8.464954376220703,cease,ripen
2,8.464750289916992,cry,no
2,8.464725494384766,come,drum
2,8.464573860168457,flower,machete
2,8.463615417480469,goose,forehead
2,8.463031768798828,insect,female
2,8.462964057922363,weave,crawl
2,8.462477684020996,skin,nest
2,8.46033763885498,stomach,smoke
2,8.460153579711914,do,fan
2,8.460131645202637,speak,diminish
2,8.45960807800293,wing,hair
2,8.459456443786621,board,fireplace
2,8.459197044372559,throat,bamboo
2,8.459033012390137,cold,beam
2,8.458827018737793,peel,one
2,8.456756591796875,destroy,sharpen
2,8.456612586975098,divide,rub
2,8.456086158752441,hunt,do
2,8.455708503723145,rain,root
2,8.453750610351562,powder,opposite
2,8.453322410583496,wet,ten
2,8.453271865844727,only,ripe
2,8.452322006225586,true,oil
2,8.45191764831543,guess,calculate
2,8.451719284057617,i,wood
2,8.451085090637207,roast,sacrifice
2,8.450946807861328,branch,thirst
2,8.450780868530273,parents,womb
2,8.45042610168457,god,weather
2,8.449732780456543,stone,graze
2,8.449684143066406,fragrant,three
2,8.449666023254395,be,roast
2,8.44906997680664,hear,sew
2,8.448291778564453,bird,spoil
2,8.446955680847168,rub,slaughter
2,8.446843147277832,bathe,white
2,8.446224212646484,rub,overcome
2,8.445991516113281,cry,fortress
2,8.445816040039062,empty,announce
2,8.445777893066406,cease,quiet
2,8.445600509643555,suck,diminish
2,8.445364952087402,livestock,wages
2,8.444957733154297,walk,scatter
2,8.444770812988281,die,fan
2,8.44459056854248,want,sweep
2,8.443780899047852,dry,build
2,8.443041801452637,fat,resemble
2,8.442238807678223,abuse,squeeze
2,8.44217300415039,niece,arrow
2,8.440873146057129,belly,book
2,8.440855979919434,fight,crayfish
2,8.440763473510742,faithful,yes
2,8.440733909606934,lie,spear
2,8.439205169677734,ripe,rice
2,8.439203262329102,fortress,prison
2,8.438580513000488,earth,wheat
2,8.437297821044922,liver,basket
2,8.437231063842773,nape,wash
2,8.436859130859375,dance,plant
2,8.43680477142334,smoke,flesh
2,8.436064720153809,cease,stutter
2,8.435067176818848,hear,traverse
2,8.435005187988281,speak,die
2,8.434211730957031,person,hundred
2,8.433877944946289,sing,ask
2,8.432377815246582,knife,clothing
2,8.43232536315918,clock,cup
2,8.431981086730957,crocodile,sea
2,8.430814743041992,cloth,bark
2,8.429706573486328,lick,itchy
2,8.429408073425293,comb,seven
2,8.429403305053711,separate,do
2,8.427390098571777,pull,die
2,8.427312850952148,drink,bow
2,8.42686939239502,steal,die
2,8.426682472229004,ride,melt
2,8.426563262939453,father,air
2,8.426508903503418,bowl,knife
2,8.42650032043457,shoulder,you
2,8.426334381103516,pointed,bear
2,8.425997734069824,fruit,foam
2,8.425984382629395,fruit,my
2,8.425803184509277,kill,forge
2,8.42527961730957,weave,sweep
2,8.424690246582031,salt,ten
2,8.423845291137695,melt,liquor
2,8.423462867736816,hear,armpit
2,8.4227294921875,egg,smoke
2,8.4224271774292,pain,nose
2,8.421770095825195,cloud,nose
2,8.421138763427734,thou,black
2,8.420445442199707,salt,path
2,8.420287132263184,bitter,chicken
2,8.419804573059082,path,stroke
2,8.419559478759766,eat,skirt
2,8.418375015258789,stick,dispel
2,8.418267250061035,cease,cook
2,8.418059349060059,tongue,be
2,8.417384147644043,feather,snore
2,8.417062759399414,dwell,steal
2,8.416647911071777,seed,moon
2,8.416443824768066,sun,mosquito
2,8.416372299194336,leave,shiver
2,8.416290283203125,water,leopard
2,8.416234016418457,imitate,abuse
2,8.414838790893555,clay,smoke
2,8.414515495300293,swell,light
2,8.413434982299805,feather,there
2,8.413121223449707,ram,meat
2,8.412939071655273,mother-in-law,female
2,8.412939071655273,female,mother-in-law
2,8.41257381439209,bird,hair
2,8.412174224853516,kneel,try
2,8.41197395324707,taro,cook
2,8.411890983581543,voice,smoke
2,8.411605834960938,bitter,tobacco
2,8.411449432373047,rescue,liberate
2,8.411105155944824,small,louse
2,8.410910606384277,do,steal
2,8.410714149475098,cut,abuse
2,8.410429000854492,sleep,swell
2,8.409893989562988,pour,traverse
2,8.409622192382812,month,ladder
2,8.409507751464844,who,flower
2,8.409503936767578,tomorrow,belly
2,8.409383773803711,want,pus
2,8.408855438232422,gill,gums
2,8.408663749694824,earth,basket
2,8.408598899841309,carry,sharpen
2,8.407795906066895,earn,cultivate
2,8.40617847442627,there,pan
2,8.405352592468262,say,snore
2,8.405349731445312,sharp,thigh
2,8.404887199401855,grandmother,vein
2,8.404572486877441,mouth,moon
2,8.404478073120117,shoot,chew
2,8.404314041137695,star,grass
2,8.404241561889648,love,door
2,8.403489112854004,try,diminish
2,8.403265953063965,grind,sew
2,8.402953147888184,plant,die
2,8.402708053588867,burn,island
2,8.401668548583984,seize,tumble
2,8.401458740234375,say,scold
2,8.401398658752441,walk,sew
2,8.401323318481445,tie,pursue
2,8.401028633117676,sweet,lion
2,8.400922775268555,new,dry
2,8.40086841583252,say,scatter
2,8.400829315185547,mud,come
2,8.398930549621582,pus,you
2,8.398368835449219,put,louse
2,8.398351669311523,sneeze,pull
2,8.398275375366211,wind,friend
2,8.397855758666992,salt,song
2,8.3977632522583,cut,forge
2,8.397740364074707,louse,fruit
2,8.39716625213623,bury,abuse
2,8.397006034851074,shut,clove
2,8.396612167358398,clothing,egg
2,8.396590232849121,slave,wheat
2,8.39587116241455,knife,sickle
2,8.395431518554688,slave,bite
2,8.394975662231445,kneel,ripen
2,8.394898414611816,salt,spoil
2,8.394572257995605,buy,rust
2,8.394453048706055,they,vomit
2,8.394237518310547,fruit,night
2,8.393898010253906,oil,may
2,8.39370346069336,fire,broom
2,8.393660545349121,stone,sentence
2,8.393193244934082,dust,taro
2,8.393004417419434,bury,tail
2,8.392271995544434,change,cease
2,8.391983032226562,short,seed
2,8.39162540435791,swelling,fork
2,8.391308784484863,soup,sap
2,8.390207290649414,fortress,pitchfork
2,8.390152931213379,expensive,dense
2,8.390010833740234,divide,open
2,8.389415740966797,key,sea
2,8.389249801635742,refuse,no
2,8.388837814331055,root,ten
2,8.388729095458984,river,milk
2,8.388065338134766,blow,swelling
2,8.387921333312988,urine,green
2,8.38740348815918,secret,glass
2,8.387200355529785,cook,traverse
2,8.386774063110352,jaw,mill
2,8.386734962463379,vomit,weave
2,8.386031150817871,darkness,ripe
2,8.3854341506958,soul,hair
2,8.38530445098877,taro,green
2,8.385062217712402,age,springtime
2,8.38419246673584,people,banana
2,8.383928298950195,arrive,destroy
2,8.38338851928711,carpenter,potter
2,8.383256912231445,say,diminish
2,8.383180618286133,divide,happen
2,8.38312816619873,bite,root
2,8.38309383392334,faeces,steal
2,8.381906509399414,weave,dance
2,8.379342079162598,shiver,swing
2,8.379124641418457,kettle,lake
2,8.3790283203125,tooth,here
2,8.378527641296387,teach,plough
2,8.378508567810059,water,papaya
2,8.37805461883545,grain,kill
2,8.377931594848633,sing,fill
2,8.377918243408203,mountain,heart
2,8.377416610717773,arrive,roast
2,8.377089500427246,steal,ripen
2,8.376920700073242,relatives,body
2,8.376458168029785,pinch,fan
2,8.375659942626953,charcoal,snail
2,8.375070571899414,rub,fire
2,8.374972343444824,shave,sweet
2,8.374959945678711,seize,hide
2,8.374337196350098,do,twist
2,8.373255729675293,turn,pour
2,8.372429847717285,sing,chime
2,8.371434211730957,sew,fat
2,8.371331214904785,shiver,diminish
2,8.370967864990234,boil,sweep
2,8.370534896850586,dog,root
2,8.369658470153809,seize,change
2,8.369515419006348,bean,vulva
2,8.36939525604248,buy,die
2,8.36938762664795,sharp,skin
2,8.36929988861084,sweep,pig
2,8.36923885345459,knead,sharpen
2,8.368780136108398,open,dig
2,8.368091583251953,knead,sweep
2,8.368037223815918,sap,our
2,8.368023872375488,thigh,heel
2,8.367814064025879,throw,tobacco
2,8.367286682128906,blow,boast
2,8.367217063903809,grain,fire
2,8.366764068603516,wet,towards
2,8.366647720336914,trousers,night
2,8.364503860473633,neck,plant
2,8.363875389099121,drink,spine
2,8.363675117492676,liver,lake
2,8.36363697052002,stinking,dig
2,8.36288070678711,cook,gold
2,8.362409591674805,bark,nest
2,8.362404823303223,empty,cheek
2,8.362092018127441,what,rope
2,8.361968040466309,kneel,chieftain
2,8.361016273498535,try,traverse
2,8.360727310180664,arrive,i
2,8.360508918762207,sell,drowned
2,8.36019515991211,suck,donate
2,8.36019229888916,sit,scatter
2,8.359774589538574,sink,lend
2,8.359694480895996,dwell,sacrifice
2,8.359405517578125,livestock,child
2,8.359037399291992,precipice,plain
2,8.358972549438477,teach,brood
2,8.3585844039917,ripen,melt
2,8.357817649841309,listen,shore
2,8.357479095458984,yoke,first
2,8.357474327087402,rotten,swell
2,8.3572416305542,high,barrel
2,8.357003211975098,dwell,forge
2,8.356602668762207,rest,fragrant
2,8.356256484985352,three,otter
2,8.356048583984375,gather,sleep
2,8.355363845825195,word,seed
2,8.355259895324707,rub,urine
2,8.35413932800293,get,strain
2,8.353784561157227,leave,dwell
2,8.353466987609863,get,copper
2,8.353133201599121,fire,die
2,8.352947235107422,hear,scatter
2,8.352664947509766,boil,stomach
2,8.351375579833984,bury,pot
2,8.35068416595459,taro,sugar
2,8.349974632263184,fat,nose
2,8.349626541137695,sand,sore
2,8.349394798278809,no,old
2,8.349276542663574,soul,air
2,8.348591804504395,abuse,crawl
2,8.348549842834473,speak,sew
2,8.348458290100098,letter,fodder
2,8.3479585647583,eat,slaughter
2,8.347602844238281,rub,stir
2,8.347555160522461,cover,rub
2,8.347447395324707,twins,raft
2,8.347095489501953,wind,fence
2,8.346994400024414,pinch,weave
2,8.34625244140625,count,imitate
2,8.34530258178711,grain,nail
2,8.344581604003906,sap,fly
2,8.343908309936523,ankle,root
2,8.343277931213379,measure,meet
2,8.343207359313965,ankle,wheel
2,8.342991828918457,jump,roast
2,8.342803001403809,burn,fasten
2,8.342548370361328,chew,bow
2,8.34244155883789,suck,traverse
2,8.342070579528809,firewood,tin
2,8.341357231140137,plough,grain
2,8.341261863708496,penis,grain
2,8.341239929199219,song,beg
2,8.340848922729492,crooked,cold
2,8.340814590454102,leave,diminish
2,8.340683937072754,stone,rapids
2,8.33994197845459,pull,diminish
2,8.339163780212402,jump,shiver
2,8.338622093200684,seize,split
2,8.338326454162598,short,wound
2,8.338067054748535,vomit,old
2,8.337676048278809,stinking,mat
2,8.337668418884277,bitter,dog
2,8.33736515045166,hunt,weave
2,8.335970878601074,woman,thumb
2,8.335698127746582,push,ripen
2,8.335541725158691,divide,plough
2,8.332806587219238,cease,abuse
2,8.33263874053955,mosquito,tooth
2,8.332423210144043,hear,tumble
2,8.33148193359375,lick,weave
2,8.331424713134766,arrive,thread
2,8.331348419189453,build,braid
2,8.331010818481445,speak,donate
2,8.33086109161377,dog,path
2,8.330318450927734,voice,drink
2,8.330289840698242,man,hay
2,8.329968452453613,neck,song
2,8.329755783081055,new,silk
2,8.329597473144531,my,sore
2,8.32957935333252,lung,silk
2,8.329453468322754,penis,ripe
2,8.329442977905273,iron,fodder
2,8.327783584594727,fat,crawl
2,8.327589988708496,roof,female
2,8.327584266662598,shave,melt
2,8.32748031616211,thick,promise
2,8.32698917388916,rain,bolt
2,8.326859474182129,knee,lime
2,8.326383590698242,louse,lead
2,8.32606315612793,faithful,believe
2,8.325254440307617,pinch,ripen
2,8.324348449707031,new,leg
2,8.324295043945312,debt,long
2,8.32429027557373,feather,seed
2,8.32412338256836,fear,wheel
2,8.323576927185059,pay,untie
2,8.323307037353516,village,comb
2,8.323295593261719,veil,wave
2,8.32301139831543,piss,sew
2,8.322981834411621,thunder,god
2,8.322966575622559,open,fart
2,8.322932243347168,nose,rainbow
2,8.321948051452637,louse,meat
2,8.32154655456543,sew,diminish
2,8.321284294128418,dark,ripe
2,8.32112979888916,thunder,speak
2,8.320571899414062,rotten,become
2,8.320374488830566,cut,diminish
2,8.31986141204834,twist,sleep
2,8.3197021484375,urine,leopard
2,8.319266319274902,scatter,sharpen
2,8.319045066833496,divide,bamboo
2,8.31832504272461,hot,rotten
2,8.318252563476562,arrive,divide
2,8.318055152893066,speak,sweep
2,8.317830085754395,cry,seed
2,8.317371368408203,faeces,stick
2,8.317358016967773,grind,temple
2,8.316716194152832,darkness,seed
2,8.316537857055664,sweep,diminish
2,8.316482543945312,close,scatter
2,8.315929412841797,sew,sweep
2,8.31579303741455,price,needle
2,8.315314292907715,have,flesh
2,8.314754486083984,salty,shoe
2,8.31458568572998,fence,sago
2,8.31361198425293,yam,cloud
2,8.313243865966797,enter,dig
2,8.313124656677246,shelf,root
2,8.311925888061523,navel,priest
2,8.311698913574219,open,smell
2,8.311351776123047,sing,eat
2,8.311331748962402,rub,painting
2,8.310969352722168,grind,silver
2,8.310797691345215,bite,ten
2,8.310750961303711,kneel,say
2,8.310693740844727,day,lightning
2,8.31062126159668,clothes,sarong
2,8.310553550720215,change,traverse
2,8.310502052307129,seed,man
2,8.310383796691895,say,scrape
2,8.309557914733887,cooked,bamboo
2,8.3095121383667,sweep,scatter
2,8.308889389038086,morning,spoon
2,8.308650970458984,kneel,steal
2,8.308213233947754,dandruff,rye
2,8.308131217956543,bunch,fireplace
2,8.307778358459473,lay,barking
2,8.307328224182129,divide,cook
2,8.307318687438965,yam,that
2,8.307180404663086,rest,tread
2,8.307085037231445,resemble,sharpen
2,8.306794166564941,peel,broken
2,8.306777000427246,love,root
2,8.306534767150879,blood,feather
2,8.305795669555664,seize,meet
2,8.30574893951416,empty,elbow
2,8.305208206176758,bathe,arm
2,8.305024147033691,language,nipple
2,8.304179191589355,loom,tear
2,8.30416488647461,kneel,cook
2,8.304158210754395,pull,shiver
2,8.303659439086914,nape,treetop
2,8.303561210632324,coconut,my
2,8.303251266479492,gold,tear
2,8.30305290222168,old,oil
2,8.302886962890625,arrive,burning
2,8.302824020385742,shiver,tumble
2,8.302438735961914,pus,son-in-law
2,8.301963806152344,cease,squeeze
2,8.301311492919922,liver,black
2,8.301295280456543,father,die
2,8.301137924194336,feel,suspect
2,8.301070213317871,vomit,that
2,8.30101203918457,easy,lung
2,8.300633430480957,push,die
2,8.300578117370605,mountain,win
2,8.299991607666016,hold,pan
2,8.29979419708252,surpass,dream
2,8.298803329467773,weave,burning
2,8.29656982421875,float,owe
2,8.296412467956543,tooth,rainbow
2,8.295970916748047,famine,bone
2,8.295454978942871,precipice,servant
2,8.295243263244629,peel,month
2,8.295206069946289,rye,pestle
2,8.294947624206543,bowl,bone
2,8.2948579788208,foot,spoil
2,8.294775009155273,walk,tooth
2,8.294669151306152,clean,animal
2,8.293782234191895,deceit,mistake
2,8.29367733001709,lake,drink
2,8.293610572814941,cease,suck
2,8.293160438537598,enter,eat
2,8.292450904846191,dig,vulva
2,8.291974067687988,imitate,crawl
2,8.291526794433594,cease,traverse
2,8.29150676727295,choose,leg
2,8.29098892211914,dandruff,bear
2,8.290390014648438,go,stomach
2,8.289902687072754,braid,salt
2,8.289806365966797,boundary,year
2,8.287810325622559,bald,pumpkin
2,8.287402153015137,vomit,rain
2,8.286681175231934,shallow,young
2,8.285927772521973,piss,diminish
2,8.285622596740723,fan,squeeze
2,8.284992218017578,thou,path
2,8.28476333618164,east,cheese
2,8.283733367919922,sing,check
2,8.283624649047852,drink,preserve
2,8.283474922180176,buy,sing
2,8.283465385437012,seize,diminish
2,8.283088684082031,all,village
2,8.282587051391602,cloud,egg
2,8.282214164733887,seize,fight
2,8.281683921813965,big,grandfather
2,8.281675338745117,arrive,fight
2,8.281654357910156,wet,drum
2,8.281489372253418,grind,horse
2,8.280714988708496,roast,traverse
2,8.280627250671387,medicine,cooked
2,8.28024673461914,loud,howl
2,8.279304504394531,match,beehive
2,8.278742790222168,buttocks,fart
2,8.278654098510742,want,sew
2,8.278626441955566,cease,scatter
2,8.27835464477539,marry,donate
2,8.278047561645508,wet,peace
2,8.277796745300293,now,tooth
2,8.275785446166992,louse,bite
2,8.274813652038574,seize,narrow
2,8.273612022399902,voice,village
2,8.273347854614258,cease,pull
2,8.273031234741211,new,coconut
2,8.273027420043945,accuse,tie
2,8.272804260253906,taste,sap
2,8.2726411819458,wind,year
2,8.272612571716309,leave,imitate
2,8.272228240966797,change,sew
2,8.271900177001953,sick,copper
2,8.27175521850586,knead,cook
2,8.271187782287598,remain,bite
2,8.270984649658203,narrow,leg
2,8.270812034606934,sweep,crawl
2,8.270739555358887,flock,amount
2,8.269803047180176,kneel,speak
2,8.269794464111328,eight,tomato
2,8.269693374633789,spindle,wheel
2,8.269391059875488,shout,boast
2,8.269218444824219,walk,die
2,8.269185066223145,weave,cook
2,8.268793106079102,imitate,ripen
2,8.268409729003906,cook,donate
2,8.268352508544922,house,thatch
2,8.267876625061035,grain,eat
2,8.267867088317871,full,sausage
2,8.267744064331055,push,roast
2,8.26749324798584,belly,your
2,8.26722526550293,dance,swell
2,8.266657829284668,kneel,suck
2,8.266599655151367,we,bird
2,8.26609992980957,sleep,red
2,8.266040802001953,sharp,who
2,8.265152931213379,earth,shallow
2,8.263649940490723,meal,pine
2,8.26358413696289,want,roast
2,8.262919425964355,lake,read
2,8.262679100036621,wrist,wheel
2,8.262585639953613,dog,grain
2,8.262490272521973,fingernail,glass
2,8.26231575012207,sit,shiver
2,8.262248039245605,bite,burning
2,8.262246131896973,lift,bark
2,8.261980056762695,ripen,crawl
2,8.261795043945312,cooked,fire
2,8.26086139678955,seize,press
2,8.260558128356934,weave,mold
2,8.260411262512207,throw,divide
2,8.260213851928711,fight,cooked
2,8.25990104675293,ash,faeces
2,8.259775161743164,bunch,hair
2,8.259520530700684,wash,g-string
2,8.259137153625488,collarbone,fork
2,8.258749008178711,row,scrape
2,8.25831413269043,new,sweat
2,8.258091926574707,milk,pierce
2,8.257174491882324,snail,oysters
2,8.256614685058594,sour,thread
2,8.256280899047852,spoon,happen
2,8.256129264831543,sew,ripen
2,8.255742073059082,stomach,house
2,8.255573272705078,arrive,borrow
2,8.255340576171875,rich,satiated
2,8.255206108093262,laugh,foot
2,8.25510025024414,adobe,land
2,8.254956245422363,food,mush
2,8.25493049621582,bead,ball
2,8.254603385925293,give,scold
2,8.253857612609863,hold,louse
2,8.253209114074707,new,potato
2,8.253110885620117,hill,height
2,8.252931594848633,tooth,hair
2,8.252538681030273,throat,tube
2,8.252334594726562,seven,flavor
2,8.251812934875488,sew,roast
2,8.251568794250488,push,shiver
2,8.250843048095703,thunder,friend
2,8.250287055969238,father,shore
2,8.249215126037598,spear,rabbit
2,8.24916934967041,slow,lung
2,8.248826026916504,flow,vomit
2,8.248612403869629,pointed,face
2,8.247970581054688,seize,speak
2,8.247942924499512,leave,scatter
2,8.247376441955566,few,chopsticks
2,8.247089385986328,lame,lamb
2,8.246687889099121,arm,color
2,8.246245384216309,walk,divide
2,8.24509334564209,kneel,pinch
2,8.24506664276123,thou,bean
2,8.2448148727417,ripe,far
2,8.244499206542969,bad,elk
2,8.244171142578125,mosquito,goat
2,8.243058204650879,say,roast
2,8.242849349975586,edge,smell
2,8.242671966552734,pair,grind
2,8.242603302001953,ripe,black
2,8.241578102111816,arrive,sting
2,8.24153995513916,wool,dog
2,8.241281509399414,taro,fruit
2,8.24080753326416,borrow,crawl
2,8.240447998046875,hit,drumming
2,8.24029541015625,want,painful
2,8.239880561828613,blow,die
2,8.23922348022461,leg,bowl
2,8.239173889160156,sap,bottom
2,8.238968849182129,name,seed
2,8.23765754699707,milk,silver
2,8.237607955932617,rise,stab
2,8.236699104309082,sick,comb
2,8.236103057861328,baby,nail
2,8.235823631286621,sweep,write
2,8.235779762268066,imitate,traverse
2,8.235665321350098,proud,insolent
2,8.23565673828125,sheep,that
2,8.235194206237793,burning,island
2,8.234869003295898,divide,tumble
2,8.234569549560547,dare,cart
2,8.23448371887207,cabbage,hammer
2,8.234347343444824,line,wages
2,8.23328971862793,empty,fog
2,8.231558799743652,barley,bear
2,8.231215476989746,sea,rabbit
2,8.231195449829102,seize,answer
2,8.231104850769043,join,sleep
2,8.230438232421875,vomit,bone
2,8.23023796081543,send,basket
2,8.229988098144531,go,corpse
2,8.22951602935791,spear,horn
2,8.227664947509766,change,divorce
2,8.227402687072754,oil,break
2,8.227227210998535,open,wood
2,8.226827621459961,ash,tendon
2,8.226563453674316,egg,urine
2,8.226189613342285,sing,day
2,8.224356651306152,elk,reindeer
2,8.224315643310547,cloth,day
2,8.224197387695312,nipple,face
2,8.223504066467285,mill,write
2,8.22311782836914,soul,wind
2,8.222979545593262,learn,sweep
2,8.222975730895996,basket,guts
2,8.222678184509277,hut,thatch
2,8.222582817077637,cover,sacrifice
2,8.222317695617676,cave,spit
2,8.222074508666992,dirty,chew
2,8.2218599319458,break,stir
2,8.221650123596191,gather,snapp
2,8.220890998840332,weave,axe
2,8.220648765563965,brain,bed
2,8.220579147338867,high,fur
2,8.219911575317383,sweep,resemble
2,8.219639778137207,penis,lime
2,8.219382286071777,root,island
2,8.21849250793457,i,wrap
2,8.218194961547852,understand,die
2,8.217877388000488,where,ware
2,8.217772483825684,brave,goose
2,8.217418670654297,grind,read
2,8.217167854309082,cease,crawl
2,8.216785430908203,bury,sago
2,8.21636962890625,speak,weave
2,8.215879440307617,new,thread
2,8.215869903564453,door,ear
2,8.215805053710938,cry,sore
2,8.215645790100098,grind,painting
2,8.215458869934082,get,roast
2,8.215333938598633,steal,sharpen
2,8.215083122253418,cease,steal
2,8.214956283569336,wide,sole
2,8.214884757995605,remain,dig
2,8.213774681091309,earth,brick
2,8.21366024017334,seize,dream
2,8.212503433227539,say,donate
2,8.212482452392578,borrow,day
2,8.212458610534668,arrive,sweep
2,8.212231636047363,animal,burn
2,8.212172508239746,rice,squeeze
2,8.211979866027832,wind,three
2,8.21181869506836,satiated,fix
2,8.211397171020508,walk,shiver
