#languages that colexify these two concepts,concept1,concept2
2,SUCK,COOK (SOMETHING)
2,SUCK,COME BACK
2,SUCK,CHEW
2,SUCK,CARRY PERSON ON BACK
2,SUCK,BURNING
2,SUCK,BREATHE
2,SUCK,BACK
2,SUCK,ABUSE
2,STUTTER,SHIVER
2,STUPID,LAZY
2,STUPID,DONKEY
2,STUPID,BUTTERFLY
2,STUDY,WRITE
2,STUDY,SING
2,STUDY,FOLD
2,STUDY,CALL
2,STRONG,POWER
2,STRING,STRAP
2,STRIKE OR BEAT,WIND
2,STRIKE OR BEAT,NEEDLE (FOR SEWING)
2,STRIKE OR BEAT,NAIL (TOOL)
2,STRIKE OR BEAT,FRIEND
2,STRIKE OR BEAT,EAT
2,STRIKE OR BEAT,DIG
2,STRIKE OR BEAT,BREAK (DESTROY OR GET DESTROYED)
2,STRIKE OR BEAT,BRAID (VERB) OR WEAVE (BASKET)
2,STRIKE OR BEAT,BIRD
2,STRETCH,WINNOWING
2,STRETCH,STEAL
2,STRETCH,SQUEEZE
2,STRETCH,SCRAPE
2,STRETCH,POUR
2,STRETCH,HANG UP
2,STRETCH,CARRY IN HAND
2,STRENGTH,SEVEN
2,STRENGTH,READ
2,STRENGTH,POWER
2,STRENGTH,PERSON (CLASSIFIER)
2,STRENGTH,BE ALIVE
2,STRAIGHT,WHO
2,STRAIGHT,WHAT
2,STRAIGHT,WEAVE
2,STRAIGHT,SIMILAR
2,STRAIGHT,PICK
2,STRAIGHT,IMMEDIATELY
2,STRAIGHT,HAPPY
2,STRAIGHT,FRUIT
2,STRAIGHT,FOREHEAD
2,STRAIGHT,COURT
2,STRAIGHT,CORRECT (SOMETHING OR SOMEBODY)
2,STRAIGHT,COLD
2,STOVE,FRY
2,STOVE,COOKHOUSE
2,STORY,RIDDLE
2,STORM,WORLD
2,STORM,BOLT (OF LIGHTNING)
2,STOOL,BREAK (OF ROPE)
2,STONE OR ROCK,WHETSTONE
2,STONE (OF FRUIT),DIG
2,STONE (CLASSIFIER),SENTENCE (CLASSIFIER)
2,STONE,WE TWO
2,STONE,SMALLPOX
2,STONE,RAPIDS
2,STONE,OUTSIDE
2,STONE,NOT
2,STONE,LIME (MATERIAL)
2,STONE,LEFT
2,STONE,HEART
2,STONE,HE OR SHE OR IT
2,STONE,GRAZE
2,STONE,GOLD
2,STONE,GAME
2,STONE,FINGERNAIL
2,STONE,BRIDGE
2,STONE,BACK
2,STOMACH,SMOKE (EXHAUST)
2,STOMACH,NO
2,STOMACH,HOUSE
2,STOMACH,COOKHOUSE
2,STOMACH,CENTER OR MIDDLE
2,STIR FRY,LIGHT (WEIGHT)
2,STIR FRY,DRUM
2,STIR FRY,BLOW (WITH MOUTH)
2,STINKING,WEAR
2,STINKING,UGLY
2,STINKING,RIB
2,STINKING,MAT
2,STINKING,FILL
2,STINKING,FEAR (BE AFRAID)
2,STINKING,DIRTY
2,STINKING,DIG
2,STINKING,BAD
2,STINGY,NEW
2,STINGY,LOUD
2,STINGY,DIRTY
2,STINGY,BREAK (DESTROY OR GET DESTROYED)
2,STICK (CLASSIFIER),SIEVE
2,STICK (CLASSIFIER),PLANT STEM
2,STICK (CLASSIFIER),DISPEL
2,STICK (CLASSIFIER),CLOTHING (CLASSIFIER)
2,STICK,WALKING STICK
2,STICK,TWIG
2,STICK,TREE TRUNK
2,STICK,THUMB
2,STICK,STING
2,STEPSON,CHILD-IN-LAW
2,STEPMOTHER,STEPDAUGHTER
2,STEPMOTHER,MOTHER'S SISTER
2,STEPMOTHER,DAUGHTER-IN-LAW (OF WOMAN)
2,STEPFATHER,STEPSON
2,STEPFATHER,MALE (OF ANIMAL)
2,STEEL,CHANGE (SOMETHING)
2,STEAL,TUMBLE (FALL DOWN)
2,STEAL,TRAVERSE
2,STEAL,SQUEEZE
2,STEAL,SPREAD OUT
2,STEAL,SMOKE (EXHAUST)
2,STEAL,SHIVER
2,STEAL,SHARPEN (SOMETHING)
2,STEAL,SCRAPE
2,STEAL,SACRIFICE
2,STEAL,ROAST (SOMETHING)
2,STEAL,RIPEN
2,STEAL,RESEMBLE
2,STEAL,OWN
2,STEAL,KNOCK
2,STEAL,KILL
2,STEAL,FLY (MOVE THROUGH AIR)
2,STEAL,FAT (OBESE)
2,STEAL,FAN (OBJECT)
2,STEAL,DRAW MILK
2,STEAL,DONATE
2,STEAL,DIMINISH
2,STEAL,DIE
2,STEAL,CRAWL
2,STEAL,COME BACK
2,STEAL,CHIME (ACTION)
2,STEAL,BECOME
2,STEAL,ABUSE
2,STAR,WASP
2,STAR,TWENTY
2,STAR,SUGAR
2,STAR,STICK
2,STAR,STARFISH
2,STAR,SIGN
2,STAR,RIVER
2,STAR,RED
2,STAR,POST
2,STAR,PEN
2,STAR,PARROT
2,STAR,NAVEL
2,STAR,MOTHER
2,STAR,MAN
2,STAR,GREEN
2,STAR,GRASS
2,STAR,FLOWER
2,STAR,FISHNET
2,STAR,FIREFLY
2,STAR,CHARACTER
2,STAR,BETELNUT
2,STAR,BACK
2,STAND UP,IN
2,STAND,WOMAN
2,STAND,WHERE
2,STAND,TWIST
2,STAND,TREE (CLASSIFIER)
2,STAND,SWELL
2,STAND,SOUL
2,STAND,SNAKE
2,STAND,SHARP
2,STAND,ROAST (SOMETHING)
2,STAND,RED
2,STAND,PIG
2,STAND,NOON
2,STAND,NEEDLE (FOR SEWING)
2,STAND,NECK
2,STAND,KILL
2,STAND,HONEY
2,STAND,GIRL
2,STAND,GARDEN
2,STAND,FOR A LONG TIME
2,STAND,FOOT
2,STAND,FLY (MOVE THROUGH AIR)
2,STAND,FIRE
2,STAND,EAT
2,STAND,CURE
2,STAND,CULTIVATE
2,STAND,COLD
2,STAND,CLAW
2,STAND,CHIN
2,STAND,BURN
2,STAND,BLOOD
2,STAND,BIG
2,STAND,ANCHOR
2,STALLION,WAVE
2,STALLION,MALE (OF ANIMAL)
2,STALLION,BULL
2,STABLE,BRONZE OR COPPER
2,STAB TO DEATH,SOW SEEDS
2,STAB TO DEATH,SIEVE OR STRAIN
2,STAB TO DEATH,FORK
2,STAB TO DEATH,CUT DOWN
2,STAB TO DEATH,CUP
2,SQUIRREL,GRUEL
2,SQUEEZE,TUMBLE (FALL DOWN)
2,SQUEEZE,TRAVERSE
2,SQUEEZE,TRAP (PITFALL)
2,SQUEEZE,SLIP
2,SQUEEZE,SCRATCH
2,SQUEEZE,SACRIFICE
2,SQUEEZE,GRASP
2,SQUEEZE,FODDER
2,SQUEEZE,DONATE
2,SQUEEZE,CRAWL
2,SQUARE,RIDGEPOLE
2,SPROUT (VERB),LAY EGGS
2,SPRINGTIME,CLOSED
2,SPREAD OUT,TUMBLE (FALL DOWN)
2,SPREAD OUT,TRAVERSE
2,SPREAD OUT,SQUEEZE
2,SPREAD OUT,SACRIFICE
2,SPREAD OUT,PREPARE
2,SPREAD OUT,PREACH
2,SPREAD OUT,PAINTING
2,SPREAD OUT,FAN (OBJECT)
2,SPREAD OUT,DRAW MILK
2,SPREAD OUT,DONATE
2,SPREAD OUT,DIMINISH
2,SPREAD OUT,DELIGHT
2,SPREAD OUT,CRAWL
2,SPOT,GARBAGE
2,SPOT,DIRT
2,SPOON,SHOVEL
2,SPOON,OAR
2,SPOON,HAPPEN
2,SPOIL (SOMEBODY OR SOMETHING),DISTURB
2,SPLIT,WRAP
2,SPLIT,TWIST
2,SPLIT,SOW SEEDS
2,SPLIT,SCRAPE
2,SPLIT,HOLLOW OUT
2,SPLIT,HIDE (CONCEAL)
2,SPLIT,DREAM
2,SPLIT,DRAW MILK
2,SPLIT,CRAWL OR CREEP
2,SPLEEN,ARM
2,SPIT,WATER
2,SPIT,UNCOVER
2,SPIT,STRIKE (SOMETHING)
2,SPIT,ROTTEN
2,SPIT,ONE
2,SPIT,OLD (USED)
2,SPIT,COLD
2,SPIT,BREADFRUIT
2,SPIT,BOIL (OF LIQUID)
2,SPIT,BASKET
2,SPIRIT,SWEAT (SUBSTANCE)
2,SPIRIT,LIFE
2,SPIRIT,GOD
2,SPIRIT,COMMON COLD (DISEASE)
2,SPINE,RIDGEPOLE
2,SPINDLE,WHEEL
2,SPINDLE,TREE TRUNK
2,SPINDLE,STINGRAY
2,SPINDLE,STAR
2,SPINDLE,HEAVY
2,SPIN,WRITE
2,SPIN,TWIST (TOGETHER)
2,SPIN,THREAD
2,SPIN,SEW
2,SPIN,PULL
2,SPIN,CUT DOWN
2,SPIN,CUT
2,SPIDER,SQUEEZE
2,SPICY,UNDRESS
2,SPICY,ITCHY
2,SPEECH,TONGUE
2,SPEECH,STORY
2,SPEECH,READ
2,SPEECH,MESSAGE
2,SPEECH,CALL BY NAME
2,SPEAR,URINE
2,SPEAR,THEIR
2,SPEAR,SPEAR (SOMEBODY)
2,SPEAR,RABBIT
2,SPEAR,KILL
2,SPEAR,HORN (ANATOMY)
2,SPEAR,HEART
2,SPEAR,COOK (SOMETHING)
2,SPEAR,CAULIFLOWER
2,SPEAR,BAKE
2,SPEAK,WEAVE
2,SPEAK,TRAVERSE
2,SPEAK,SWEEP
2,SPEAK,SWEAR
2,SPEAK,STEAL
2,SPEAK,SQUEEZE
2,SPEAK,SPREAD OUT
2,SPEAK,SHOOT
2,SPEAK,SHIVER
2,SPEAK,SHARPEN (SOMETHING)
2,SPEAK,SEW
2,SPEAK,SERMON
2,SPEAK,SCATTER (SEEDS)
2,SPEAK,SACRIFICE
2,SPEAK,RIPEN
2,SPEAK,RIPE
2,SPEAK,RESEMBLE
2,SPEAK,READ
2,SPEAK,PUT ON
2,SPEAK,PULL
2,SPEAK,POUR
2,SPEAK,PLANT (SOMETHING)
2,SPEAK,PISS
2,SPEAK,MOUTH
2,SPEAK,LOOK FOR
2,SPEAK,LIE (REST)
2,SPEAK,KILL
2,SPEAK,HIS (GENITIVE OF HE)
2,SPEAK,GIVE BIRTH
2,SPEAK,FILL
2,SPEAK,FIGHT
2,SPEAK,FAT (OBESE)
2,SPEAK,FAN (OBJECT)
2,SPEAK,DRY UP
2,SPEAK,DRAW MILK
2,SPEAK,DONATE
2,SPEAK,DO
2,SPEAK,DIMINISH
2,SPEAK,DIG
2,SPEAK,DIE
2,SPEAK,CUT
2,SPEAK,CROW (VERB)
2,SPEAK,CRAWL
2,SPEAK,COOKED
2,SPEAK,COOK (SOMETHING)
2,SPEAK,CONVEY (A MESSAGE)
2,SPEAK,CONVERSATION
2,SPEAK,COMMAND
2,SPEAK,CARRY PERSON ON BACK
2,SPEAK,CAMP
2,SPEAK,BURNING
2,SPEAK,BUILD
2,SPEAK,BRUSH
2,SPEAK,ABUSE
2,SPARROW,LETTER
2,SPARROW,FODDER
2,SPADE,SWORD
2,SPADE,PASTURE
2,SOW SEEDS,SIEVE OR STRAIN
2,SOW SEEDS,SAUCER
2,SOW (FEMALE PIG),SOW SEEDS
2,SOUTH,SILVER
2,SOUTH,FLOOR
2,SOUTH,FAST
2,SOUTH,EARLY
2,SOUTH,DEEP
2,SOUTH,DAY (NOT NIGHT)
2,SOUR,WET
2,SOUR,UNRIPE
2,SOUR,TONGUE
2,SOUR,THREAD
2,SOUR,THIN (SLIM)
2,SOUR,SWEET
2,SOUR,STRAW RAINCOAT
2,SOUR,STAB TO DEATH
2,SOUR,SMOOTH
2,SOUR,SKIN
2,SOUR,ROOM
2,SOUR,RED
2,SOUR,LIQUOR
2,SOUR,HEAT
2,SOUR,GHOST
2,SOUR,FRUIT
2,SOUR,CHOOSE
2,SOUP,STREAM
2,SOUP,STOMACH
2,SOUP,SLAUGHTER
2,SOUP,SAP
2,SOUP,RIVER
2,SOUP,HE OR SHE OR IT
2,SOUP,GRAIN
2,SOUP,FLOUR
2,SOUND OR NOISE,THROAT
2,SOUND OR NOISE,SPEECH
2,SOUND OR NOISE,SING
2,SOUND OR NOISE,SAY
2,SOUND OR NOISE,POUND
2,SOUND OR NOISE,NAME
2,SOUND OR NOISE,KILL
2,SOUND OR NOISE,CALL (APPEAL)
2,SOUND OR NOISE,ANXIETY
2,SOUL,WIND
2,SOUL,SMOKE (EXHAUST)
2,SOUL,SEED
2,SOUL,INTESTINES
2,SOUL,HAIR (HEAD)
2,SOUL,FRUIT
2,SOUL,FRAGRANT
2,SOUL,END (OF SPACE)
2,SOUL,DUCK
2,SOUL,BRAIN
2,SOUL,BE BORN
2,SOUL,AXE
2,SOUL,AIR
2,SORE,WALLABY
2,SOOT,DIRT
2,SOON,AFTER
2,SONG,BEG
2,SON-IN-LAW (OF WOMAN),SIBLING-IN-LAW
2,SON-IN-LAW (OF WOMAN),PARENTS-IN-LAW
2,SON-IN-LAW (OF MAN),SIBLING-IN-LAW
2,SON-IN-LAW (OF MAN),MOTHER'S BROTHER
2,SON,YOUNGER SISTER
2,SON,THOU
2,SON,THAT
2,SON,SKIRT
2,SON,ONE
2,SON,MEAT
2,SON,LOUSE
2,SON,HE
2,SON,EAT
2,SON,DO OR MAKE
2,SON,BLUE
2,SON,BE
2,SON,ALCOHOL (FERMENTED DRINK)
2,SOMETIMES,ONCE (IN THE PAST)
2,SOME,WHICH
2,SOME,WHAT
2,SOME,UNTIL
2,SOME,TWO
2,SOME,OTHER
2,SOLDIER,POLICE
2,SOLDIER,GUARD
2,SOLDIER,COAL
2,SOFT,WET
2,SOFT,FLEXIBLE
2,SOFT,BLOOD
2,SOFT,BLACK
2,SOFT,BEAN
2,SOFT,ASK (INQUIRE)
2,SNOW,TWIST (TOGETHER)
2,SNOW,THIN
2,SNORE,NEST
2,SNORE,LATCH
2,SNORE,HAIR (BODY)
2,SNORE,GROAN
2,SNEEZE,RUB
2,SNEEZE,PULL
2,SNAKE,YOUNGER SIBLING
2,SNAKE,TOOTH
2,SNAKE,STOMACH
2,SNAKE,SORE
2,SNAKE,SHARPEN (SOMETHING)
2,SNAKE,MOSQUITO
2,SNAKE,HOUSE
2,SNAKE,GUINEA FOWL
2,SNAKE,GOLD
2,SNAKE,FATHER
2,SNAKE,DRUM
2,SNAKE,COMB (VERB)
2,SNAKE,BETELNUT
2,SNAKE,ANIMAL
2,SNAIL,OYSTERS
2,SNAIL,LOBSTER
2,SMOOTH,WEAK
2,SMOOTH,LUNG
2,SMOOTH,GRANDFATHER
2,SMOOTH,FAT (ORGANIC SUBSTANCE)
2,SMOOTH,EASY
2,SMOOTH,CLEAN
2,SMOOTH,BEAUTIFUL
2,SMOKE (INHALE),FLESH
2,SMOKE (EXHAUST),STORM CLOUDS
2,SMOKE (EXHAUST),SHADOW
2,SMILE,PLAY
2,SMELL (STINK),WAKE UP
2,SMELL (STINK),SPOIL (BECOME SPOILED)
2,SMELL (STINK),ELEPHANT TUSK
2,SMELL (PERCEIVE),WALLABY
2,SMELL (PERCEIVE),SMOKE (INHALE)
2,SMELL (PERCEIVE),OIL (ORGANIC SUBSTANCE)
2,SMALL,YOUNG MAN
2,SMALL,WE
2,SMALL,SOFT
2,SMALL,SICK
2,SMALL,SEED
2,SMALL,SAME-SEX YOUNGER SIBLING
2,SMALL,ROOT
2,SMALL,PRESS
2,SMALL,MANY
2,SMALL,LOUSE
2,SMALL,LOOK FOR
2,SMALL,LAUGH
2,SMALL,HOUSE
2,SMALL,GOOD
2,SMALL,GO DOWN (DESCEND)
2,SMALL,BOY
2,SMALL,BLACK
2,SLOW,WEAK
2,SLOW,SLOWLY
2,SLOW,LUNG
2,SLOW,HEAVY
2,SLOW,DAY (NOT NIGHT)
2,SLOW,BECAUSE
2,SLOW,AFTERWARDS
2,SLING,RAFTER
2,SLING,DRUM
2,SLEEP,YOUR (PLURAL)
2,SLEEP,YOU
2,SLEEP,WRAP
2,SLEEP,TWO
2,SLEEP,TEMPLES
2,SLEEP,SWELL
2,SLEEP,SLIP
2,SLEEP,RIPEN
2,SLEEP,RESEMBLE
2,SLEEP,RED
2,SLEEP,RAINING OR RAIN
2,SLEEP,PATH
2,SLEEP,KILL
2,SLEEP,HE OR SHE OR IT
2,SLEEP,DO
2,SLEEP,DIE
2,SLEEP,COOK (SOMETHING)
2,SLEEP,BOIL (OF LIQUID)
2,SLAVE,WHEAT
2,SLAVE,TEN
2,SLAVE,MANGO
2,SLAVE,LIVER
2,SLAVE,LAKE
2,SLAVE,ITCHY
2,SLAVE,FLOWER
2,SLAVE,BITE
2,SLAVE,BATTLE
2,SLAVE,BAMBOO
2,SLAVE,ARM
2,SLAUGHTER,TWIST
2,SKY,TOOTH
2,SKY,STOMACH
2,SKY,DAY OR SUN
2,SKY,BURNING
2,SKY,BROOD (VERB)
2,SKULL,NAPE (OF NECK)
2,SKULL,FOREHEAD
2,SKULL,BRAIN
2,SKIRT,END (OF SPACE)
2,SKIN,YOUR (SINGULAR)
2,SKIN,YEAR
2,SKIN,YAM
2,SKIN,SOUP
2,SKIN,SORE
2,SKIN,SNOW
2,SKIN,SICK
2,SKIN,PATH OR ROAD
2,SKIN,OUTSIDE
2,SKIN,NEST
2,SKIN,KNEAD
2,SKIN,HAND
2,SKIN,HAIR (BODY)
2,SKIN,EGG
2,SKIN,EAR
2,SKIN,CLOUD
2,SKIN,CLOTHES
2,SKIN,BOWL (CLASSIFIER)
2,SKIN,BONE
2,SKIN,BLACK
2,SKIN,ARM
2,SIZE (OF OBJECT),WEIGHT
2,SIZE (OF OBJECT),POWERFUL
2,SIZE (OF OBJECT),CHECK
2,SIXTY,SEVENTY
2,SIX,THERE
2,SIX,THAT
2,SIX,TEN
2,SIX,SEA
2,SIX,POINT (WITH FINGER)
2,SIX,LOAD
2,SIX,LADLE (WATER)
2,SIX,DRAW (WATER)
2,SIX,DEER
2,SIX,BACK
2,SIT,WIFE
2,SIT,WEAVE
2,SIT,TWO
2,SIT,TUMBLE (FALL DOWN)
2,SIT,TRY
2,SIT,TRAVERSE
2,SIT,SWEEP
2,SIT,STRETCH
2,SIT,SQUEEZE
2,SIT,SPREAD OUT
2,SIT,SPEAK
2,SIT,SMALL
2,SIT,SKIN
2,SIT,SHOUT
2,SIT,SHIVER
2,SIT,SHIT (DEFECATE)
2,SIT,SHARPEN (SOMETHING)
2,SIT,SCATTER (SEEDS)
2,SIT,SAY
2,SIT,SACRIFICE
2,SIT,ROAST (SOMETHING)
2,SIT,RIPEN
2,SIT,RESEMBLE
2,SIT,RAIN (RAINING)
2,SIT,PUT ON
2,SIT,PULL
2,SIT,PISS
2,SIT,PINCH
2,SIT,PAIR
2,SIT,ONE
2,SIT,NEAR
2,SIT,MOTHER
2,SIT,MARRY
2,SIT,LIVE
2,SIT,LEFT
2,SIT,LEARN
2,SIT,LAND (DESCEND)
2,SIT,LAKE
2,SIT,IMITATE
2,SIT,HUNT
2,SIT,HOLE
2,SIT,FULL
2,SIT,FIRE
2,SIT,FATHER
2,SIT,FAT (OBESE)
2,SIT,FAN (OBJECT)
2,SIT,EYE
2,SIT,DRY UP
2,SIT,DRAW MILK
2,SIT,DONATE
2,SIT,DIVIDE
2,SIT,DIMINISH
2,SIT,DIE
2,SIT,CRAWL
2,SIT,COME BACK
2,SIT,CHANGE
2,SIT,CARRY PERSON ON BACK
2,SIT,BUILD
2,SIT,ASK (REQUEST)
2,SIT,ABUSE
2,SISTER,CROSS-COUSIN
2,SINK (DESCEND),SWAMP
2,SINK (DESCEND),LEND
2,SINK (DESCEND),LEAVE
2,SINK (DESCEND),HEART
2,SINK (DESCEND),HANG UP
2,SINK (DESCEND),DROP (SOMETHING)
2,SINK (DESCEND),DISAPPEAR
2,SING,WEAVE
2,SING,WASH
2,SING,TELL
2,SING,SWEAR
2,SING,SUCK
2,SING,SEW
2,SING,RIGHT
2,SING,POUR
2,SING,PILE UP
2,SING,PESTLE
2,SING,OWN
2,SING,MUSIC
2,SING,HUNT
2,SING,HELP
2,SING,GOLD
2,SING,FILL
2,SING,EAT
2,SING,"DWELL (LIVE, RESIDE)"
2,SING,DAY (24 HOURS)
2,SING,CHIME (ACTION)
2,SING,CHECK
2,SING,BRAID (VERB) OR WEAVE (BASKET)
2,SING,BLUE
2,SING,BITE
2,SING,BE ALIVE
2,SING,ASK (REQUEST)
2,SING,ANSWER
2,SIMILAR,IMITATE
2,SILVER,KNOT
2,SILVER,BRONZE OR COPPER
2,SILKWORM,CICADA
2,SILK,THREAD
2,SILENCE,HAPPY
2,SIGN,CHARACTER
2,SIEVE (TOOL),DUSTPAN
2,SIEVE,GELD
2,SIDE,WIDE
2,SIDE,TOP
2,SIDE,SPREAD OUT
2,SIDE,SILK
2,SIDE,RIVER
2,SIDE,RIGHT
2,SIDE,NEAR
2,SIDE,MORE
2,SIDE,MANNER
2,SIDE,LINE
2,SIDE,LEFT
2,SIDE,IN FRONT OF
2,SIDE,FOOTPRINT
2,SIDE,CHEEK
2,SIDE,CENTER OR MIDDLE
2,SIDE,AREA
2,SIDE,AND
2,SICKLE OR SCYTHE,SWORD
2,SICKLE OR SCYTHE,NECK
2,SICKLE OR SCYTHE,HAIR (HEAD)
2,SICK,WALLABY
2,SICK,SPIKE
2,SICK,RATTAN
2,SICK,POISON
2,SICK,LOOK FOR
2,SICK,LAME
2,SICK,COPPER
2,SICK,COME BACK
2,SICK,COMB (VERB)
2,SICK,BLACK
2,SICK,BEAN
2,SIBLING'S CHILD,CROSS-COUSIN
2,SIBLING,FRIEND
2,SHY,SCARED
2,SHY,CORRECT (RIGHT)
2,SHUT,WET
2,SHUT,THREATEN
2,SHUT,SQUEEZE
2,SHUT,PRESS
2,SHUT,LEFT
2,SHUT,HARD
2,SHUT,FORBID
2,SHUT,CUT DOWN
2,SHUT,CLOVE
2,SHUT,BRIGHT
2,SHUT,ABSTAIN FROM FOOD
2,SHOW,STUDY
2,SHOW,SPEECH
2,SHOW,SEW
2,SHOW,PULL
2,SHOW,POINT (WITH FINGER)
2,SHOUT,WEAR
2,SHOUT,WASH
2,SHOUT,WARM UP
2,SHOUT,THIRST
2,SHOUT,TESTICLES
2,SHOUT,SWELL
2,SHOUT,SURPASS
2,SHOUT,SUIT
2,SHOUT,STAB TO DEATH
2,SHOUT,SPEAK
2,SHOUT,SAY
2,SHOUT,ROTTEN
2,SHOUT,RIPEN
2,SHOUT,READ
2,SHOUT,RAINING OR RAIN
2,SHOUT,PILE UP
2,SHOUT,NINE
2,SHOUT,NEST
2,SHOUT,EAT
2,SHOUT,DRUNK
2,SHOUT,DRAG
2,SHOUT,CUT
2,SHOUT,CHICKEN
2,SHOUT,CHECK
2,SHOUT,BOAST
2,SHOUT,BLUE
2,SHOULDER,YOU
2,SHOULDER,WALLABY
2,SHOULDER,SPINE
2,SHOULDER,PATH
2,SHOULDER,NECK
2,SHOULDER,FOOTPRINT
2,SHOULDER,FIELD
2,SHOULDER,CHEST
2,SHOULDER,CARRY ON BACK
2,SHOULDER,BARK
2,SHOULDER,ARMPIT
2,SHORT,YES
2,SHORT,WOUND
2,SHORT,SOME
2,SHORT,SEED
2,SHORT,RAT
2,SHORT,NASAL MUCUS (SNOT)
2,SHORT,HIDE (ONESELF)
2,SHORT,HAIR
2,SHORT,FILL
2,SHORT,ELBOW
2,SHORT,CUT
2,SHORT,BOTTOM
2,SHORT,BLUNT
2,SHORE,LAND
2,SHOOT,YOUR (SINGULAR)
2,SHOOT,YES
2,SHOOT,WORK (LABOUR)
2,SHOOT,WEAVE
2,SHOOT,VINE
2,SHOOT,VEIN
2,SHOOT,TREE
2,SHOOT,SORE
2,SHOOT,SICK
2,SHOOT,POT
2,SHOOT,PIG
2,SHOOT,NINE
2,SHOOT,LIGHT (IGNITE)
2,SHOOT,FIRE
2,SHOOT,FAR
2,SHOOT,DRAW MILK
2,SHOOT,DONATE
2,SHOOT,COOKED
2,SHOOT,CHOP
2,SHOOT,CHEW
2,SHOOT,BACK
2,SHOE,HOOF
2,SHOE,FOOTPRINT
2,SHIVER,WINNOWING
2,SHIVER,TUMBLE (FALL DOWN)
2,SHIVER,TRAVERSE
2,SHIVER,SWING (MOVEMENT)
2,SHIVER,STRAIN
2,SHIVER,SPREAD OUT
2,SHIVER,SHARPEN (SOMETHING)
2,SHIVER,SACRIFICE
2,SHIVER,ROAST (SOMETHING)
2,SHIVER,RIPEN
2,SHIVER,RESEMBLE
2,SHIVER,FLY (MOVE THROUGH AIR)
2,SHIVER,FAT (OBESE)
2,SHIVER,FASTEN
2,SHIVER,FAN (OBJECT)
2,SHIVER,DRY UP
2,SHIVER,DRAW MILK
2,SHIVER,DRAW (WATER)
2,SHIVER,DONATE
2,SHIVER,DIMINISH
2,SHIVER,DIE
2,SHIVER,CRAWL
2,SHIVER,ABUSE
2,SHIT (DEFECATE),SPLIT
2,SHIT (DEFECATE),SHARPEN (SOMETHING)
2,SHIT (DEFECATE),RAINING OR RAIN
2,SHIT (DEFECATE),POUR
2,SHIT (DEFECATE),NO
2,SHIT (DEFECATE),GO DOWN (DESCEND)
2,SHIT (DEFECATE),CUT
2,SHIT (DEFECATE),BEARD
2,SHIRT,WOOD
2,SHIP,RAFTER
2,SHINE,PAINT (PIGMENTS)
2,SHINE,LIGHT (WEIGHT)
2,SHINE,HANG UP
2,SHINE,CLEAR
2,SHINE,BE ALIVE
2,SHIELD,TABLE
2,SHIELD,SKIN
2,SHIELD,IRON
2,SHIELD,FENCE
2,SHIELD,BOARD
2,SHELL,STONE OR ROCK
2,SHELL,RATTLE
2,SHELL,HOUSE
2,SHELL,FINGERNAIL
2,SHELL,DOUGH
2,SHELL,CUP
2,SHELL,CLOUD
2,SHELL,BONE
2,SHELL,BACK
2,SHELF,WOOD
2,SHELF,ROOT
2,SHELF,FLOOR
2,SHELF,FALSE
2,SHEEP,VICTORY
2,SHEEP,THAT
2,SHEEP,STONE OR ROCK
2,SHEEP,SPIRIT
2,SHEEP,LISTEN
2,SHEEP,FATHER
2,SHAVE,WIPE
2,SHAVE,SWEET
2,SHAVE,SHARPEN (SOMETHING)
2,SHAVE,REPAIR
2,SHAVE,MELT
2,SHAVE,AUTUMN
2,SHARPEN (SOMETHING),WIPE
2,SHARPEN (SOMETHING),TUMBLE (FALL DOWN)
2,SHARPEN (SOMETHING),TRAVERSE
2,SHARPEN (SOMETHING),STICK
2,SHARPEN (SOMETHING),SQUEEZE
2,SHARPEN (SOMETHING),SPREAD OUT
2,SHARPEN (SOMETHING),SENTENCE (CLASSIFIER)
2,SHARPEN (SOMETHING),SACRIFICE
2,SHARPEN (SOMETHING),FORGE
2,SHARPEN (SOMETHING),FAN (OBJECT)
2,SHARPEN (SOMETHING),DRAW MILK
2,SHARPEN (SOMETHING),DRAG
2,SHARPEN (SOMETHING),DONATE
2,SHARPEN (SOMETHING),DIMINISH
2,SHARPEN (SOMETHING),CRAWL
2,SHARPEN (SOMETHING),CASSOWARY
2,SHARPEN (SOMETHING),BEFORE
2,SHARP,WHO
2,SHARP,UP OR ABOVE
2,SHARP,THIGH
2,SHARP,SWORD
2,SHARP,SUN
2,SHARP,SMART
2,SHARP,SKIN
2,SHARP,NOSE
2,SHARP,MOUTH
2,SHARP,MALE
2,SHARP,GOAT
2,SHARP,FINGERNAIL
2,SHARP,FAR
2,SHARP,DROP (CLASSIFIER)
2,SHARP,DELIGHT
2,SHARP,CORRECT (RIGHT)
2,SHARP,CLAN
2,SHARP,BREAK (DESTROY OR GET DESTROYED)
2,SHARP,BOW
2,SHARP,BLACK
2,SHARE,PLOUGH
2,SHAME,FURROW
2,SHAME,CHILI PEPPER
2,SHALLOW,YOUNG
2,SHALLOW,FEW
2,SHALLOW,BLACK
2,SHALLOW,BEE
2,SHAKE,WEAVE
2,SHAKE,BLOW (OF WIND)
2,SHADE,STATUE
2,SHADE,SMOKE (EXHAUST)
2,SHADE,PRICE
2,SHADE,MOON
2,SHADE,MIRROR
2,SHADE,FALL
2,SHADE,EDGE
2,SHADE,DARK
2,SHADE,COME
2,SHADE,COLD
2,SHADE,BED
2,SEW,WASH
2,SEW,TWIST
