distance,concept1,concept2,#lan,relation
8.22982120513916,hole,grave,4,RelatedTo
8.2423095703125,saucer,plate,27,DistinctFrom,RelatedTo
8.2423095703125,saucer,plate,27,DistinctFrom,RelatedTo
8.253942489624023,chimney,smoke,3,RelatedTo
8.267717361450195,earth,mud,16,RelatedTo
8.290067672729492,follow,next,2,RelatedTo
8.290121078491211,heel,foot,14,RelatedTo
8.291751861572266,cry,shriek,5,RelatedTo
8.295003890991211,open,bloom,6,RelatedTo
8.305558204650879,season,weather,8,RelatedTo
8.3113374710083,belly,womb,2,RelatedTo
8.311755180358887,son,nephew,13,RelatedTo
8.315701484680176,son,child,6,RelatedTo
8.315701484680176,son,child,27,RelatedTo
8.315701484680176,son,child,31,RelatedTo
8.322175979614258,blood,sap,29,RelatedTo
8.32470417022705,nail,pin,4,RelatedTo
8.32707691192627,shovel,spade,123,RelatedTo
8.344625473022461,new,seed,2,RelatedTo
8.345250129699707,mat,bed,10,RelatedTo
8.356671333312988,put,pour,2,RelatedTo
8.357398986816406,key,latch,4,RelatedTo
8.359491348266602,earthquake,shake,2,RelatedTo
8.360340118408203,buttocks,behind,9,RelatedTo
8.36375617980957,waterfall,rapids,7,AtLocation
8.371877670288086,hot,boil,2,RelatedTo
8.37597370147705,man,freeman,4,DerivedFrom
8.382641792297363,back,spine,18,PartOf
8.396781921386719,young,son,3,RelatedTo
8.399863243103027,fire,firewood,67,DerivedFrom,RelatedTo
8.399863243103027,fire,firewood,67,DerivedFrom,RelatedTo
8.401134490966797,pour,drop,3,Antonym
8.401900291442871,early,seed,2,RelatedTo
8.40518856048584,chicken,rooster,21,IsA
8.407979965209961,nape,neck,81,RelatedTo
8.410187721252441,skin,scale,8,RelatedTo
8.42190170288086,beech,book,4,EtymologicallyRelatedTo
8.431212425231934,evil,sin,2,RelatedTo
8.433964729309082,stomach,womb,30,RelatedTo
8.434724807739258,fire,campfire,28,DerivedFrom
8.460017204284668,wind,fan,3,RelatedTo
8.462786674499512,foot,ruler,10,RelatedTo
8.480926513671875,saucer,cup,8,DistinctFrom
8.49197006225586,bruise,blue,3,RelatedTo
8.504152297973633,fear,shiver,2,RelatedTo
8.52779769897461,oath,perjury,2,RelatedTo
8.530923843383789,fat,oil,8,RelatedTo
8.530923843383789,fat,oil,93,RelatedTo
8.539490699768066,size,weight,2,RelatedTo
8.539510726928711,soup,hair,4,AtLocation
8.549105644226074,pour,fill,3,RelatedTo
8.567843437194824,snake,earthworm,3,RelatedTo
8.583480834960938,male,ram,2,RelatedTo
8.583597183227539,salty,sea,2,RelatedTo
8.628458023071289,needle,pin,33,RelatedTo
8.643715858459473,field,pasture,12,RelatedTo
8.656094551086426,press,oppress,4,EtymologicallyRelatedTo
8.660515785217285,son,man,17,RelatedTo
8.689374923706055,sharp,thorn,5,RelatedTo
8.709946632385254,flat,saucer,2,RelatedTo
8.75084114074707,flow,pour,10,RelatedTo
8.753934860229492,lie,perjury,13,RelatedTo
8.799418449401855,backward,back,37,RelatedTo
8.799439430236816,deny,no,6,RelatedTo
8.838862419128418,udder,milk,17,RelatedTo
8.84650707244873,nit,flea,2,RelatedTo
8.863212585449219,port,door,2,RelatedTo
8.89660358428955,throat,necklace,2,RelatedTo
8.957982063293457,skin,bark,209,RelatedTo
9.020877838134766,bowl,saucer,11,RelatedTo
9.028280258178711,do,crawl,2,RelatedTo
9.041573524475098,paddle,rudder,39,RelatedTo
9.104898452758789,dwell,home,3,RelatedTo
9.107100486755371,do,die,2,EtymologicallyRelatedTo
9.191067695617676,grass,hay,53,RelatedTo
9.286389350891113,get,beget,4,DerivedFrom
9.32226276397705,cease,die,2,RelatedTo
9.32226276397705,cease,die,5,RelatedTo
9.33221435546875,head,chieftain,57,EtymologicallyRelatedTo
9.49931812286377,male,son,3,RelatedTo
9.528525352478027,walk,follow,3,RelatedTo
9.673896789550781,testicles,ball,3,RelatedTo
10.516819953918457,post,doorpost,18,DerivedFrom
11.041152954101562,son,stepson,4,DerivedFrom
