concept 1,concept 2,language weight,similarity
kneel,leave,2,0.19871051180336638
dust,floor,2,0.30233203900104055
taste,eat,2,0.17956787783399417
taste,suck,2,0.13892531579883166
twist,mill,2,0.13412071682369658
kneel,want,2,0.07940569050291454
lift,beside,2,0.1125797147104691
empty,fog,2,0.1057483717384451
empty,winter,2,0.048598043891021736
hold,ask,2,0.09232687775052915
rise,up,2,0.1762452977335309
kneel,sweep,2,0.08437939970943509
turn,sing,2,0.1598723655324073
hold,short,2,0.04017327111929879
rise,stab,2,0.0010339321842093468
kneel,try,2,0.18241251549676918
empty,cheek,2,0.08883110909535304
kneel,roast,2,0.044878301895019845
kneel,fan,2,0.014521279075115343
kneel,scatter,2,0.0777159393993762
hold,mix,2,0.10185509766932212
destroy,do,2,0.1988068338730072
full,dry,2,0.021581770733360657
kneel,gather,2,0.1004879330926061
crouch,cry,2,0.10903776060837449
shade,smoke,2,0.1503875749459417
jump,six,2,0.054291005682570774
take,drive,2,0.21254615598841756
full,ten,2,0.08673955791753243
bitter,tobacco,2,0.14854494282785005
crowd,bunch,2,0.0863046610603913
bitter,hate,2,0.3166712413770441
shade,bed,2,0.13995798849493998
dust,dirt,2,0.4997953020484269
jump,mix,2,0.054700604561336644
burn,eat,2,0.19094577273936253
bitter,father,2,0.10404498236866726
jump,bracelet,2,0.07907691007273893
jump,shiver,2,0.22029188791543253
hold,man,2,0.11420819737825179
get,hit,2,0.20218080162666707
shade,moon,2,0.2141667513854712
bitter,turn,2,0.13227252475144213
some,other,2,0.21243109974297444
some,which,2,0.08829505715803052
some,what,2,0.08231688782870218
bitter,language,2,0.06170752020559034
have,conceive,2,0.14532011911595316
some,two,2,0.25453458197827306
jump,trousers,2,0.1847871174975229
bitter,salt,2,0.2587421749502435
bitter,leaf,2,0.07793736439827065
full,shoot,2,0.05075224319080149
rise,frog,2,0.010323917375917854
embers,dwell,2,0.05152300846928926
hold,shoulder,2,0.06203047187250822
full,bead,2,0.03577601666583033
full,sharp,2,0.08471485840718182
jump,roast,2,0.13344149284789897
bitter,one,2,0.0006097224619981577
full,grind,2,0.0346730692490611
get,six,2,0.06038959435500355
embers,firewood,2,0.22705173903754497
hold,chin,2,0.09259107839610882
dust,lime,2,0.23519871034600084
full,word,2,0.06481256382954322
embers,snail,2,0.03890259148971751
hold,twist,2,0.08195330124090527
rise,light,2,0.04979723461194009
full,drunk,2,0.08885222765621915
bitter,hard,2,0.22783374465266965
hold,answer,2,0.041861352166392474
find,cough,2,0.037234009125452036
find,choose,2,0.1969280646818347
full,boil,2,0.008616697144435699
find,recognize,2,0.1810742103443341
money,person,2,0.0908284682493965
money,paper,2,0.21431761893104373
full,meat,2,0.10380758056659646
blow,speak,2,0.013882112734436469
seize,tumble,2,0.0765424927615837
second,monday,2,0.21585250614469045
seize,crawl,2,0.1420116459875811
thing,money,2,0.15411307777642408
thing,measure,2,0.10340066707508894
thing,speech,2,0.048568094169409166
fast,ready,2,0.06756081811032537
drip,read,2,0.009131239745777626
seize,shiver,2,0.12719452887129643
get,imitate,2,0.04082903588784203
roll,fall,2,0.09825759454625216
earth,edge,2,0.11448459530276721
thing,language,2,0.025034942869020006
tomorrow,dark,2,0.02869720499485499
fast,chaff,2,0.14954773660500928
tomorrow,shine,2,0.24430083226700505
flow,flee,2,0.04888787741282138
thing,voice,2,0.09341645882557767
ash,lime,2,0.48157819023349235
thing,news,2,0.14614650474849902
fast,busy,2,0.19450203614934358
flow,drive,2,0.08414441130123514
earth,give,2,0.044261122115373065
flame,electricity,2,0.11877271787182915
drip,alcohol,2,0.11214571468030106
seize,hide,2,0.07877707357936906
tomorrow,red,2,0.005420269050227772
tomorrow,swallow,2,0.13464843406499885
thing,clothes,2,0.042274576277328384
fast,chew,2,0.046279794747524236
fast,hard,2,0.2687521860875682
seize,cut,2,0.07837176954643739
seize,suck,2,0.1100817375726821
seize,sit,2,0.013954364013200049
seize,weave,2,0.09414096301143017
get,hear,2,0.23159991604328647
seize,diminish,2,0.01683350822885028
thing,fault,2,0.17553441484645227
get,weave,2,0.15291118835984047
get,fat,2,0.05224807720229635
slow,slowly,2,0.3543831018808052
earth,brick,2,0.10301593377592747
get,change,2,0.12954135966163235
seize,imitate,2,0.09064568142668986
flow,rope,2,0.0024248388525359658
slow,heavy,2,0.2680944015137673
slow,weak,2,0.23466631697254195
seize,answer,2,0.032588669322334105
slow,because,2,0.048060309245414455
roll,spin,2,0.19914227396048165
earth,seed,2,0.24873309042852512
roll,slip,2,0.15683205080219925
thing,place,2,0.12583250623065964
earth,shallow,2,0.10074260185836809
seize,fathom,2,0.03438002790904095
seize,scratch,2,0.08520414832624511
cease,drop,2,0.01432152874221732
yesterday,think,2,0.2525849457330782
yesterday,morning,2,0.5083721254375153
now,correct,2,0.08142090467005268
get,strain,2,0.07043175916813155
now,holy,2,0.08002596284406292
flow,fast,2,0.13893761584001488
now,good,2,0.0938141972088039
now,yes,2,0.2039163741228519
flow,pound,2,0.0036235932741675333
now,if,2,0.198101197730248
now,because,2,0.18261200964210345
yesterday,afternoon,2,0.44040561495269537
fall,buttocks,2,0.12922848902961978
get,divide,2,0.07568069810454381
seize,mix,2,0.0012950562981775128
flow,vomit,2,0.10236821003184633
seize,leaf,2,0.013421055199682428
fall,roast,2,0.029481643848306014
now,hour,2,0.11851153069266607
flow,bathe,2,0.253966280356679
earth,wood,2,0.0958925804138309
earth,sweet,2,0.14369393245384152
late,day,2,0.22129991599495885
ash,lime,2,0.48157819023349235
late,meal,2,0.09446302621125544
flow,fruit,2,0.029852474228282494
now,thou,2,0.11797960128802375
now,no,2,0.1469359185811885
now,say,2,0.24801846127118074
tomorrow,good,2,0.18016219629443955
thing,business,2,0.18849883780490792
roll,mountain,2,0.04242966427134784
tomorrow,me,2,0.2803464741469052
seize,destroy,2,0.2836756416800471
immediately,day,2,0.048390195257795414
seize,fight,2,0.10605612961494715
get,cook,2,0.11392023372287226
fall,cut,2,0.1098439586428261
flow,grow,2,0.16694715555456263
now,you,2,0.28250181996483703
get,suit,2,0.06218387626095917
fall,blood,2,0.0705729619523608
seize,bite,2,0.10730989664631993
fall,stand,2,0.16635112364703003
now,sun,2,0.017468957546840393
fall,jump,2,0.05634133363723257
flow,river,2,0.23037902148248415
flame,burn,2,0.34780880010869647
now,name,2,0.1593110882007285
now,head,2,0.05453036298498707
get,close,2,0.037930659678860716
seize,cultivate,2,0.13668522417157708
flow,crawl,2,0.042770496673512404
today,day,2,0.349185921622791
seize,stir,2,0.17673617637894012
roll,short,2,0.004861509296888592
seize,scatter,2,0.22184348580408186
get,abuse,2,0.009224906232805821
ready,end,2,0.04821969333850215
seize,fan,2,0.07837758991452044
cease,quiet,2,0.06111393105412797
throw,divide,2,0.08901175853497115
cease,crawl,2,0.06944054344461642
cease,steal,2,0.04207631037708176
again,ask,2,0.2589549680706566
throw,sell,2,0.10966732337184402
throw,give,2,0.18017971224128582
throw,cover,2,0.1476152924015674
cease,roast,2,0.0013808800831898865
get,cease,2,0.02795380175652309
cease,shiver,2,0.08462005914894657
cease,pinch,2,0.019296697829507842
get,try,2,0.4567372210443099
throw,learn,2,0.02120524097818057
cease,tumble,2,0.0565887328249305
seize,roast,2,0.0181978356898262
cease,sharpen,2,0.07849297457513532
get,ripen,2,0.07610853678553284
cease,scatter,2,0.14608713303530543
cease,fan,2,0.008520309708342413
throw,lick,2,0.07491122239673985
throw,kill,2,0.1698037199830142
throw,jump,2,0.2815219117399166
get,roast,2,0.11878333963530903
get,crawl,2,0.26363322542219525
get,do,2,0.2690980908317586
seize,sharpen,2,0.1368610866609958
throw,cast,2,0.3780460905836073
never,howl,2,0.10150289472250815
often,soon,2,0.015935672395844654
get,break,2,0.1920158771954297
get,conceive,2,0.10345931434565565
flame,chimney,2,0.36821300461847245
get,tumble,2,0.13805317333190437
throw,dirty,2,0.06429463847157167
again,break,2,0.13936109065249683
throw,blunt,2,0.02028547700399404
again,before,2,0.2928822121394301
often,taste,2,0.11385783973848398
throw,leave,2,0.08372468744888509
throw,chop,2,0.0941602669277734
throw,sling,2,0.11291101824515253
throw,destroy,2,0.26772209239288125
again,groan,2,0.0803768256002724
get,sharpen,2,0.09367316591526598
seize,sweep,2,0.1745264941012936
get,sweep,2,0.09910267050867323
dawn,ripe,2,0.11862772112768409
dawn,set,2,0.08884513916517175
flame,lightning,2,0.2820620619405255
get,say,2,0.2170271050178048
get,die,2,0.17552397393400448
cease,halt,2,0.1265029979277893
throw,down,2,0.2305773028666389
throw,play,2,0.056816827720370035
throw,here,2,0.015005881464840975
throw,i,2,0.09303606662953758
seize,sew,2,0.0371186138411015
cease,land,2,0.13836505801413013
get,pour,2,0.10178389435043876
keep,cure,2,0.10078023555782313
cease,dwell,2,0.18753239073134215
get,sew,2,0.2397967443665567
seize,abuse,2,0.0948886050737527
cease,surrender,2,0.10454023225361879
get,suck,2,0.11306741902881379
cease,see,2,0.1049981243835924
keep,tie,2,0.12870386678404966
throw,our,2,0.006728379073923809
keep,pinch,2,0.07045098077353094
throw,me,2,0.13440729120379868
seize,chieftain,2,0.21113731029489047
get,squeeze,2,0.2644828601335313
shake,weave,2,0.04216229903371605
shake,blow,2,0.2509980970404735
cease,die,2,0.1746685978245973
throw,lime,2,0.06520411481625425
throw,tobacco,2,0.03626610497179392
flame,hole,2,0.155878358490121
cease,abuse,2,0.0892246242281646
cease,try,2,0.13129498011999458
seize,try,2,0.28698725421210497
cease,ripen,2,0.1426877906808214
cease,want,2,0.0861819876890197
throw,vomit,2,0.07770660732863571
cease,speak,2,0.18056761304576796
cease,say,2,0.10299589410940599
cease,sew,2,0.043885280761184614
cease,pull,2,0.1049124456217168
seize,ripen,2,0.027107141607618027
cease,suck,2,0.07003779284888562
cease,weave,2,0.04469000319312037
throw,pound,2,0.028684905783514222
cease,fat,2,0.0008688156409161056
cease,imitate,2,0.07442234174422016
cease,sacrifice,2,0.1626766549938106
seize,traverse,2,0.05468420694635254
get,traverse,2,0.05272480231080751
seize,speak,2,0.021425942894015903
midday,sun,2,0.3534971601991739
throw,push,2,0.2531980422683544
get,speak,2,0.12169915498322964
dew,sweat,2,0.24083079037521765
seize,press,2,0.08135357978460961
give,root,2,0.01913017052906714
earth,space,2,0.1988688646500901
swim,shell,2,0.05805789758351569
hold,last,2,0.05370513262947137
earth,bird,2,0.1198862967068609
hold,shut,2,0.15462257380264974
new,three,2,0.004663018599400616
swim,chicken,2,0.10787389446237079
fall,hurry,2,0.09909893485164614
give,dog,2,0.07269742498098852
take,my,2,0.24063666196414438
swim,mosquito,2,0.14518058793278202
earth,garden,2,0.14060251681450614
dew,summer,2,0.27448475710917253
age,springtime,2,0.17692499702150025
give,sing,2,0.1090446506852338
get,learn,2,0.2606115025186551
get,know,2,0.34463377302029513
get,look,2,0.2591426222542412
fall,wrap,2,0.06087107904107971
hold,say,2,0.0670925868114971
age,two,2,0.03906800563961596
take,scratch,2,0.12916674509178475
age,before,2,0.12024913061730186
get,refuse,2,0.1619548657630151
age,six,2,0.2221522214228794
ash,axle,2,0.06154943967268029
new,potato,2,0.0004480294776921225
new,together,2,0.0034228074341915746
swim,i,2,0.18288962370445694
take,cut,2,0.10337222053845022
get,hide,2,0.1476736088730884
swim,spin,2,0.26564823030930523
give,horse,2,0.11307663269226137
give,weave,2,0.0245823814346675
swim,tail,2,0.1057433301056194
fall,defeat,2,0.16389214539363625
ash,monkey,2,0.07236332736409942
swim,cut,2,0.03975118275614722
earth,wet,2,0.07128973558890969
earth,wheat,2,0.13279496191807655
get,stretch,2,0.13943688132089288
new,before,2,0.09959939308122946
take,chop,2,0.11993285918981922
fall,push,2,0.10756390307501378
give,cry,2,0.06880803518986181
turn,wash,2,0.04087586373701857
take,yes,2,0.08306579644909895
give,woman,2,0.0866917291167139
new,seed,2,0.011056227514944944
give,buy,2,0.23826802894828392
new,hundred,2,0.08707939213202541
give,place,2,0.04390593201786441
age,strain,2,0.027944384375483935
give,wife,2,0.060641258348235194
hold,borrow,2,0.10309208445287323
pair,bridge,2,0.06495350673056342
give,pour,2,0.07537157776481775
give,sit,2,0.030890274905401326
dust,garbage,2,0.3193716549366475
give,cease,2,0.0526096557802817
stinking,dirty,2,0.24170139062939955
get,sleep,2,0.3124980084781999
time,month,2,0.3381241293813354
time,summer,2,0.10088313362146036
blow,swell,2,0.1665494593843082
blow,black,2,0.06737533671460433
take,work,2,0.14605819271325263
pair,eat,2,0.07678705938612969
give,pull,2,0.14700809093633874
pair,prison,2,0.002509198321921753
pair,boot,2,0.326788182348844
pair,grind,2,0.08861451397463059
stinking,mat,2,0.2527345769159034
pair,pestle,2,0.12830600976418255
give,shave,2,0.09478395106115586
stinking,rib,2,0.18599433710458643
pair,dig,2,0.08824505684861537
pair,twice,2,0.06291985366809331
get,rescue,2,0.1174427909064328
blow,skin,2,0.002253761254239516
blow,fog,2,0.12437128887214557
blow,die,2,0.10048569050624569
blow,wet,2,0.06211455522374545
give,calculate,2,0.10415038519192418
age,hundred,2,0.12078346212130617
give,neck,2,0.030604829505762276
soon,after,2,0.3085665210734275
hold,learn,2,0.07276331119173779
get,rub,2,0.12381497879101355
give,full,2,0.21028559138664912
age,day,2,0.23584305758097496
give,month,2,0.10033410197530969
blow,breathe,2,0.17783010166179541
stinking,ugly,2,0.1500960364698721
earth,basket,2,0.134736454004518
blow,spin,2,0.050836499010973424
time,if,2,0.12726274948363292
take,sick,2,0.11262750460018907
give,soul,2,0.06988998078238973
stinking,fear,2,0.01596619757616508
time,land,2,0.06306032181086366
time,i,2,0.16340010518804873
hold,hard,2,0.10199049049482091
fall,bring,2,0.09784664125174813
hold,sing,2,0.07538216216212153
blow,kill,2,0.19263946332044996
blow,stab,2,0.2736454309150324
hold,think,2,0.08750065837917839
fall,hair,2,0.09658705470507262
earth,rope,2,0.13674932092195796
ash,dog,2,0.0699261265506464
give,heart,2,0.07954825371376795
sink,heart,2,0.1520912860526399
fall,fell,2,0.46198200991864086
early,plant,2,0.1019830394849968
sink,drop,2,0.2724532000653592
seize,fish,2,0.1006670701575652
seize,meet,2,0.05094541514481317
week,soft,2,0.0076721962831544765
sink,swamp,2,0.15045645853082518
early,seed,2,0.08286530946239043
week,pray,2,0.08136460441287624
early,grass,2,0.009310368957749407
old,powerful,2,0.11406871336231163
get,play,2,0.15258143004711036
fall,bathe,2,0.12656955001838133
monday,thursday,2,0.7261300454849808
monday,wednesday,2,0.7379421605315917
sink,leave,2,0.06614630938945916
seize,convict,2,0.07337142624313595
old,fruit,2,0.012508199074003615
old,man,2,0.23328682872696918
monday,tuesday,2,0.8195269315272329
sink,disappear,2,0.2934278867926804
dew,day,2,0.06412773176886453
fall,their,2,0.0353113541976952
give,tie,2,0.01193505532284502
give,know,2,0.2372831414340459
seize,grass,2,0.05790523532976609
roll,squeeze,2,0.08044038750484783
give,twist,2,0.13593984498829564
earth,low,2,0.08790604566950148
hour,weather,2,0.1234846461826847
give,suck,2,0.14769025059063126
fall,egg,2,0.005109622333792422
clock,drum,2,0.2233284214649028
seize,feel,2,0.013555158269937747
give,scatter,2,0.08422491377815587
flow,drunk,2,0.05914492263332405
late,lunch,2,0.1317622191645334
clock,bow,2,0.015146906648220819
roll,tie,2,0.08110195142954384
give,donkey,2,0.037455207370013496
early,press,2,0.06814272273176492
seize,prisoner,2,0.15192041297533504
week,candle,2,0.05622616163815754
week,hammer,2,0.026815970211683856
turn,do,2,0.20556356498563338
week,cabbage,2,0.021043668370462013
sink,lend,2,0.12123641345808883
earth,side,2,0.12557113700017816
seize,wear,2,0.0005043463657038569
old,dry,2,0.01767718774000805
old,hit,2,0.007613928909140925
get,mix,2,0.12731068075957622
get,answer,2,0.1829405888259441
tuesday,wednesday,2,0.7544637914365933
give,if,2,0.2205129474532328
fall,forge,2,0.03478602453078765
get,full,2,0.1750179445678318
fall,sweep,2,0.15829730996561475
ash,door,2,0.10941072899689169
float,drive,2,0.1167597487627432
old,cow,2,0.14535408683610032
give,night,2,0.019993019004031193
get,shoot,2,0.20739681293620765
give,we,2,0.28434725923638826
give,tree,2,0.022947291515118227
old,black,2,0.10998677797804093
float,bird,2,0.1570397446957149
give,scold,2,0.09962525515288745
season,moon,2,0.19612899866257527
season,rain,2,0.3018282622402806
give,swallow,2,0.10825645910347123
float,walk,2,0.024900880308096455
fall,flow,2,0.13359591262988604
young,girl,2,0.5089807081115697
smell,spoil,2,0.07010795138001151
young,raw,2,0.030092398764048314
give,bean,2,0.0009927936403485503
ash,blue,2,0.22804365126738088
old,wise,2,0.08871589026363505
give,name,2,0.1433460248728804
float,wear,2,0.11621944040064502
get,sing,2,0.14538050178345538
get,sell,2,0.3051985359607225
dew,rain,2,0.44195090007634485
get,copper,2,0.02119841397358444
turn,gather,2,0.08851869457952836
old,sleep,2,0.10172309460693672
monday,moon,2,0.11581979058604665
old,thou,2,0.10747956073165538
get,drink,2,0.3203150112607943
fall,rain,2,0.31488429520195826
give,want,2,0.27604940570410136
fall,stab,2,0.06473610405355155
give,good,2,0.1668070751668128
fall,hit,2,0.009503642120537899
old,grandfather,2,0.22045772951166662
ash,throw,2,0.012951343898126674
ash,tooth,2,0.1042553322487874
turn,fill,2,0.05608097983772599
tuesday,thursday,2,0.7436201859514894
turn,bury,2,0.03755425580911245
old,soul,2,0.01773346500755097
give,rope,2,0.030367295100980678
old,rescue,2,0.048878617830459985
divide,sacrifice,2,0.0324651061238762
earn,catch,2,0.14094786511357232
walk,wash,2,0.1981969904802164
sit,mother,2,0.08630416166061637
stand,twist,2,0.0007615998852448156
near,pair,2,0.028547565222433683
near,early,2,0.08708405466512179
east,south,2,0.6752632547501305
east,sun,2,0.1810771508892227
east,west,2,0.7589664271701567
flee,slip,2,0.06876009330109877
south,early,2,0.05997682949973219
send,hide,2,0.015016511005471186
flee,gather,2,0.22200907654499985
sit,live,2,0.20531088055846694
sit,father,2,0.10425045858949174
move,wrap,2,0.08619296158864641
sit,crawl,2,0.19130755124520588
send,head,2,0.07852068752264871
stand,foot,2,0.21539680082895107
stand,sharp,2,0.01069164762209821
near,sick,2,0.06744133009301144
stand,chin,2,0.07231572092092467
near,i,2,0.008786120305683057
follow,fasten,2,0.07773998791264645
near,catch,2,0.10060563163516995
send,hunt,2,0.14909998507551978
forest,leaf,2,0.22584829619540414
near,narrow,2,0.10609117731500403
stand,soul,2,0.026642394640613784
follow,look,2,0.16731111814742314
send,pay,2,0.2866686772551514
near,plough,2,0.04113411844920571
send,finish,2,0.22992407757361405
near,see,2,0.09980004299766355
disappear,accustom,2,0.0879681173042626
west,afternoon,2,0.12354563213025513
west,behind,2,0.0798137834681899
leave,dream,2,0.05417858419500845
south,silver,2,0.023439259708645185
leave,bathe,2,0.049328785999644
sit,roast,2,0.13782176844527205
leave,bite,2,0.06251602876736086
south,day,2,0.007464271638172964
sit,fan,2,0.04959237459581555
leave,dig,2,0.19958641800215127
north,age,2,0.02825530838750617
north,year,2,0.12435859976730526
north,left,2,0.19551666211047966
north,back,2,0.0934024274731116
sit,scatter,2,0.04448855860991221
leave,rotten,2,0.001953679467158198
sit,sweep,2,0.012455105825649989
hold,eat,2,0.11302579083874688
west,late,2,0.02517092079112173
leave,stinking,2,0.009908036080824897
sit,sharpen,2,0.007653717977792857
tide,time,2,0.05477964919768473
leave,refuse,2,0.20265139148124514
leave,stand,2,0.09589724098927632
send,row,2,0.03208447729236338
sit,tumble,2,0.16490897379083191
disappear,forget,2,0.12695016056798109
sit,pinch,2,0.03471865692494506
west,set,2,0.08078783694089632
extinguish,sword,2,0.06532125414688243
sit,shiver,2,0.08564115179655056
send,build,2,0.14576821463286013
west,temple,2,0.09837655511297008
forest,loom,2,0.16202340286929678
near,grass,2,0.17264947514717507
near,where,2,0.38422656690161555
side,top,2,0.31107455961113367
stand,garden,2,0.07632132140496369
follow,next,2,0.09891070101122793
side,river,2,0.30889469302655886
stand,cold,2,0.10228104939412996
stand,woman,2,0.1129392102277589
stand,where,2,0.07537187332040512
stand,fire,2,0.090435359883649
stand,swell,2,0.01320261699421944
arrive,turn,2,0.012615838785442233
stand,red,2,0.0415232608353349
stand,blood,2,0.0662273929357568
forest,club,2,0.040104565063246944
arrive,full,2,0.04850525274775258
side,cheek,2,0.2672016284540473
bring,gather,2,0.19260744232518578
stand,big,2,0.1259038225069623
bring,fetch,2,0.2878971741972793
arrive,join,2,0.12786851796134807
arrive,touch,2,0.08964111468644614
arrive,only,2,0.06344429840945827
side,silk,2,0.01234283598431607
side,wide,2,0.07248370610451964
remain,heart,2,0.0562846078909131
carry,my,2,0.09784847512650068
remain,dig,2,0.06788953164191912
remain,cut,2,0.0180751380943136
remain,undress,2,0.006213607666389169
extinguish,cease,2,0.265985307660573
arrive,sell,2,0.04945906113771795
arrive,buy,2,0.010812084863027085
stand,girl,2,0.03466215637836029
bring,find,2,0.10096307701580355
stand,anchor,2,0.08169905484607076
stand,eat,2,0.041730953346500815
stand,cultivate,2,0.0049530148266383744
near,stomach,2,0.012582327835748456
follow,see,2,0.10137336697844325
follow,drive,2,0.13089176253189255
stand,claw,2,0.04182286415566126
send,help,2,0.16268974299323918
stand,tree,2,0.10420863781765292
bring,preserve,2,0.15596404837434857
forest,land,2,0.2036077580028843
follow,eat,2,0.12155882312604488
near,bad,2,0.051448946093176344
side,area,2,0.194376566139706
stand,kill,2,0.0541126076447331
side,and,2,0.09427265649884604
side,left,2,0.39086852699418256
stand,neck,2,0.07525532373641665
follow,fight,2,0.17165642635659326
charcoal,snail,2,0.04671247190953894
side,right,2,0.29416151194329704
light,burning,2,0.23667056603818248
side,more,2,0.008629566959299374
side,line,2,0.2996650035487026
side,near,2,0.3200502396286065
follow,change,2,0.1284029774374188
stand,burn,2,0.0729965232709918
follow,weigh,2,0.05943346026901801
side,footprint,2,0.06417767803271256
stand,noon,2,0.031744817108851166
follow,dig,2,0.09410880621338934
follow,open,2,0.002751601206835386
leave,quiet,2,0.20959488317232033
sit,try,2,0.22229964097301536
forest,rafter,2,0.16618451770084422
big,round,2,0.33260914927690677
leave,become,2,0.023022990717212026
ride,four,2,0.2061154142938031
big,bone,2,0.15713320046047907
leave,enter,2,0.33470674936929673
leave,follow,2,0.2451414951260467
sit,build,2,0.1182272432999525
calm,flat,2,0.012820115203215464
leave,send,2,0.26196532988309384
sit,wife,2,0.05230761933651647
ride,this,2,0.04337328558893674
move,push,2,0.2884860551260405
sit,fire,2,0.20798648976989595
ride,pursue,2,0.08345285952809439
calm,slow,2,0.1986015728771534
sit,lake,2,0.017165093221465786
sit,marry,2,0.16025942561514034
leave,slaughter,2,0.018439825763069954
leave,cook,2,0.09394200602374213
sit,shout,2,0.11432541981078816
rough,mad,2,0.004114085784758611
leave,sacrifice,2,0.042282301629883855
rough,difficult,2,0.14517998831335005
leave,imitate,2,0.04140668615384484
leave,change,2,0.010778565008152741
sit,stretch,2,0.10715031761518877
bay,island,2,0.4387251474446866
leave,arrive,2,0.16840027072223854
leave,hear,2,0.12479119259769743
sit,ask,2,0.265894295454081
leave,sit,2,0.2453961748563096
ride,marry,2,0.18448432727129135
leave,lead,2,0.12368956756194475
leave,drink,2,0.1294721965448722
calm,rough,2,0.08105135975176536
put,pour,2,0.07612011086665857
push,see,2,0.043051740002111274
cave,bore,2,0.16785665570164762
push,arrow,2,0.09011334721553628
put,hot,2,0.12413781560857572
put,dwell,2,0.024779172759769964
put,empty,2,0.06015554529760665
put,yard,2,0.053638394106075904
leave,dwell,2,0.1647619317670458
big,old,2,0.25080646211855556
big,tongue,2,0.1384757550573293
put,untie,2,0.04695393519510979
put,wash,2,0.12212858880005041
put,cut,2,0.26295066775062365
big,steal,2,0.11044234153853172
leave,eat,2,0.21175073612447845
leave,left,2,0.39436718669673787
light,liver,2,0.005496035560690959
leave,full,2,0.006860701782469736
push,swell,2,0.17294249019617303
big,brave,2,0.18741458114248422
put,do,2,0.13666645274919414
put,forge,2,0.029518310770248423
put,see,2,0.0694580152920535
put,roast,2,0.04947112216115356
big,narrow,2,0.10851161240267784
leave,remain,2,0.413923294656483
leave,put,2,0.16382695508002762
big,far,2,0.03657347061096158
big,sea,2,0.07941503488490792
big,grandfather,2,0.21527607803769222
leave,suck,2,0.13818865901820204
leave,cut,2,0.11130589839011473
leave,pull,2,0.12593625492726448
grow,shoot,2,0.26989352059422617
grow,far,2,0.05809617116326089
send,dig,2,0.2400604118232748
leave,scatter,2,0.1479311889761753
leave,sweep,2,0.08342875809187779
sit,squeeze,2,0.0212596499641963
leave,forge,2,0.027479149173260095
sit,full,2,0.0660420704978854
grow,pinch,2,0.10142628208763187
grow,old,2,0.0994951986782575
send,squeeze,2,0.156759093942109
sit,pull,2,0.16253294831883813
bay,lake,2,0.43129954510274116
leave,tumble,2,0.05782040957693567
sit,say,2,0.11029155238356529
leave,pinch,2,0.06842190191109856
grow,speak,2,0.03188881077200859
send,bite,2,0.07130932785157516
grow,tall,2,0.21568459849772903
leave,shiver,2,0.13043895495385138
leave,get,2,0.24963524833085748
leave,carry,2,0.19634673242856815
sit,die,2,0.16394024570055338
leave,steal,2,0.1876243329374025
grow,woman,2,0.0735544848230392
sit,speak,2,0.12659969370025606
lagoon,louse,2,0.16752549646630274
sit,traverse,2,0.017755757214615486
leave,do,2,0.24963070857956912
sit,ripen,2,0.043598864356114674
leave,crawl,2,0.17889731352277408
sit,weave,2,0.10902677597946721
leave,fan,2,0.005573275766190272
extinguish,choose,2,0.061795644746327726
measure,meet,2,0.055445068890239355
measure,explain,2,0.16830659736259296
extinguish,pull,2,0.1109407864940227
ride,flag,2,0.10309853665930227
bay,breast,2,0.07982899500903005
sit,near,2,0.18667234777635555
light,flame,2,0.3061485569610897
ride,ground,2,0.05752940374438224
sit,left,2,0.08725672049865316
extinguish,sleep,2,0.01943853286358998
measure,clear,2,0.014278142598181371
ride,old,2,0.08003711676598288
measure,know,2,0.0826674161160009
sit,hunt,2,0.1762978933588866
sit,two,2,0.025976741310753632
sit,learn,2,0.07793573405650425
sit,fat,2,0.07787185506877471
send,basket,2,0.15119176211408228
sit,rain,2,0.09219274252558671
sit,hole,2,0.08149460502230227
measure,speak,2,0.058574622827787436
leave,speak,2,0.11789358066548154
leave,traverse,2,0.12916521657907168
leave,want,2,0.19533626608454988
sit,sacrifice,2,0.021388863064172772
sit,divide,2,0.07621861650782795
sit,imitate,2,0.143260719129142
sit,diminish,2,0.012473189068338877
measure,feel,2,0.10322565656758431
leave,ripen,2,0.036411430008411426
leave,try,2,0.2439661061655282
extinguish,check,2,0.18806090930987618
edge,tip,2,0.36877909121174124
count,needle,2,0.04495398252920263
carry,stir,2,0.08947402243024888
divide,bamboo,2,0.008809658570824894
open,egg,2,0.032459565178724024
enter,pour,2,0.06794975205324745
separate,do,2,0.03810440437671954
separate,cease,2,0.12308827405324345
shut,bright,2,0.08640599316194784
enter,sit,2,0.1034909961216056
cover,cloak,2,0.3134955923972283
separate,open,2,0.0285875594869367
shut,hard,2,0.1078889749582071
enter,suit,2,0.05621763379336927
extinguish,bite,2,0.08784799617876836
shut,forbid,2,0.11398943728943778
separate,command,2,0.01896357832960897
open,want,2,0.011018709400705876
carry,wash,2,0.1260540672176123
open,close,2,0.20738993463940864
open,turn,2,0.09893794143914393
open,dig,2,0.12997142211974014
extinguish,cover,2,0.10068544018092394
open,shoot,2,0.04039975292476819
open,itch,2,0.012955178755013112
divide,embrace,2,0.1674692858832858
enter,dwell,2,0.27775925358592873
open,drive,2,0.1265951971402441
open,pour,2,0.09273364711258664
thunder,storm,2,0.4027602078381489
enter,carry,2,0.21537880269906837
enter,steal,2,0.1691798907312263
open,eat,2,0.07113226903874185
thunder,dark,2,0.13641479287573524
shut,squeeze,2,0.17321220902431567
extinguish,send,2,0.02433866319993716
enter,do,2,0.2904308033780901
