concept 1,concept 2,language weight,similarity
vomit,squeeze,2,0.12330269190144529
noble,chieftain,3,0.12330230603102275
jump,meet,2,0.12326257541030637
head,eye,4,0.12325805522185183
carry,weigh,2,0.12324489947378864
go,inside,2,0.12314161805156601
separate,cease,2,0.12308827405324345
run,strong,2,0.12307283180380733
count,guess,7,0.12307009512145377
choke,wring,5,0.12304824046422362
disappear,flee,4,0.12281411693256689
sweep,steal,2,0.12281129134831892
wet,taro,10,0.12280771089813486
carry,shoulder,3,0.12278328212963233
seize,trap,59,0.12273501363557478
skin,soup,2,0.12268474228752851
arrive,ripen,7,0.12267781478092826
taste,tea,2,0.12263094644777678
thing,animal,6,0.12256127609458445
bridge,ladder,25,0.12255743688212116
your,burn,2,0.12253216375097342
roast,crawl,2,0.12250877429793672
fat,wash,2,0.12248667257147666
think,idea,8,0.12244435287156145
think,idea,5,0.12244435287156145
leave,disappear,7,0.12242890166009482
taste,understand,2,0.1224016077272945
sweet,fodder,2,0.12239857111998047
mow,cut,34,0.12238038346359416
try,shiver,2,0.12236902512561001
hear,sew,2,0.12234501617245862
happen,pass,4,0.12232119204743828
deer,sickle,2,0.12229662409388402
die,not,3,0.12219474710046166
bark,shirt,2,0.12214040746594551
green,nest,2,0.12213986976866616
buy,call,2,0.12213616238884843
enter,send,2,0.12213393542912104
ring,tinkle,4,0.1221318263573271
put,wash,2,0.12212858880005041
sew,tumble,2,0.12209063493652614
want,longing,2,0.12203132856265174
walk,bite,4,0.12203120687234922
remember,dwell,2,0.122021910276064
hide,preserve,2,0.122020680051694
hold,trap,44,0.12197807879862564
house,meat,2,0.12194739960554349
sell,betray,25,0.12193274713392746
tiger,trousers,5,0.121931646658706
run,dash,5,0.12191006881693534
pinch,fight,2,0.12187330077481205
walk,hide,2,0.12186583270496866
suck,sew,3,0.12186300852971117
push,split,3,0.12184600754782902
age,summer,5,0.12184589650896335
weigh,imitate,3,0.12177391585420441
deny,hide,4,0.12175847158771753
pour,swallow,2,0.12175309533761967
tie,sharpen,2,0.12170492167371372
blue,unripe,11,0.12170421008570072
get,speak,2,0.12169915498322964
bad,broken,2,0.12169717534400015
steal,die,2,0.1216939581366571
spear,cauliflower,2,0.12163005583970163
do,dream,2,0.12161010896630967
bury,cultivate,3,0.12159041909884548
follow,eat,2,0.12155882312604488
choose,bury,2,0.1214255226590509
die,wipe,6,0.12141615335081839
sweep,cut,2,0.12127685128825626
come,our,3,0.12127059250250673
shiver,fasten,2,0.12126893750278789
go,woman,2,0.121257978799844
sink,lend,2,0.12123641345808883
earthquake,island,3,0.12122360079215377
price,dowry,6,0.12117221781584013
tone,song,2,0.12117074988668279
grave,turbid,3,0.12112605223828825
hear,crawl,2,0.12100668652766644
walk,die,2,0.12096436715054092
long,bed,8,0.12095787960645724
hard,strong,14,0.12087942341561334
take,earn,2,0.12087621904265947
wipe,scrape,3,0.12087084909110511
garbage,nest,2,0.12082387534613358
age,hundred,2,0.12078346212130617
destroy,abuse,2,0.12071273100767431
thunder,cold,2,0.12069224851384477
sweep,squeeze,2,0.12066687862132879
sing,hunt,2,0.12063596527125547
flame,lobster,3,0.12059937481383608
cut,shiver,2,0.12058222797957484
true,right,6,0.1205777932493511
want,pull,3,0.12052855269642304
plant,soak,2,0.12040730076078554
sleep,your,2,0.12039646140257397
crooked,cough,2,0.12039454512122987
house,five,9,0.12036136356319968
wash,foot,3,0.12031372350318804
penis,lime,2,0.12028456260229374
nose,lime,6,0.12027323705711095
age,before,2,0.12024913061730186
blood,black,2,0.12024867308318317
go,end,2,0.12024670486466879
knife,black,2,0.12023290218254444
chop,fell,40,0.12022576414629228
mix,crawl,2,0.12020114461999054
tie,squeeze,2,0.12019635004264208
pus,liquor,2,0.12018045530100063
stone,outside,2,0.12015825017606714
carve,write,4,0.12013816822007575
buy,rust,2,0.1201372262762608
cooked,plant,2,0.12008805229894678
cooked,plant,5,0.12008805229894678
name,correct,2,0.12001984417136403
imitate,dwell,2,0.12001225386680654
spear,wood,27,0.11999769874076689
black,split,2,0.11995181297403977
take,chop,2,0.11993285918981922
small,black,2,0.11993070105074469
earth,bird,2,0.1198862967068609
peach,steal,3,0.11988483901437008
lie,wrong,2,0.11986551199261722
kick,vomit,2,0.11983301052213348
weigh,read,3,0.11982535842123146
suck,fan,2,0.1198167547287206
breast,scratch,2,0.11979618123188483
dwell,life,3,0.11979315496724985
heel,bottom,3,0.11978458531520622
fever,shiver,10,0.1197624060724229
sweep,scrape,6,0.11976218399326824
pig,axe,2,0.11974572792724489
deceit,mistake,2,0.11972621810524432
meat,comb,2,0.11971686677169342
egg,green,2,0.11967098370909399
rub,sleep,3,0.11966615098413914
rich,thou,2,0.11963121282792935
word,pen,2,0.11961420189808024
word,law,3,0.11950629070525576
buy,gather,2,0.1194351754553483
sausage,braid,3,0.11943119693651068
medicine,ointment,7,0.11939009081786667
expensive,cupboard,2,0.11938143293709189
change,betray,2,0.11937342773006784
speak,crow,2,0.11935749492022947
one,person,3,0.11934850119593705
anger,bad,4,0.11934014250853082
guard,herd,17,0.1193367210942503
pinch,cook,3,0.11928389520892269
hundred,oil,4,0.1192356773311624
mother,not,2,0.11922320689388496
small,fruit,5,0.11921618762197163
give,their,4,0.1192067244881149
sew,shiver,2,0.11918167617350163
pig,boil,2,0.11915410699501294
cabbage,hammer,2,0.11914665613700309
defend,prevent,3,0.11913910543044837
board,post,2,0.11913563199108025
seize,hunt,8,0.1191243810088539
earth,stand,3,0.11910253981617556
climb,cry,2,0.11903604174229937
believe,certain,2,0.11901387628975374
pinch,tear,3,0.11896906836088648
die,burn,5,0.11895646000464517
inside,steal,2,0.11893912816016228
wash,undress,2,0.11890532999460639
mouth,outside,2,0.1188951790111889
pinch,trap,3,0.11887921040611625
son,one,2,0.11887448577126028
arrive,marry,2,0.11883480732604979
sick,disease,19,0.11881219440527375
seed,month,2,0.11878374104365624
get,roast,2,0.11878333963530903
flame,electricity,2,0.11877271787182915
throw,hot,7,0.11873608418075886
sour,liquor,2,0.11872720224307616
air,heaven,2,0.11871344843973343
shield,wheel,3,0.11871056648376764
wife,neck,2,0.11870671787047914
burn,you,2,0.11869437871386349
you,burn,3,0.11869437871386349
bite,dig,5,0.11862800352495595
dawn,ripe,2,0.11862772112768409
wear,heavy,3,0.11862659779554746
now,hour,2,0.11851153069266607
take,borrow,7,0.11848556618502679
laugh,wine,2,0.11842412756939241
come,house,7,0.11833336622269004
ripen,crawl,2,0.1183155308429509
cover,stretch,2,0.11829508665748638
burn,light,51,0.11829410419079214
at,she,2,0.11825198586274392
sit,build,2,0.1182272432999525
mind,remember,2,0.11820575107057481
sharpen,yarn,3,0.11820050935554949
i,be,5,0.11819992167533139
pour,roast,2,0.11817032511187728
divide,try,2,0.11813850455639409
refuse,no,2,0.11807066418691523
now,thou,2,0.11797960128802375
close,fasten,3,0.11796835520100615
pinch,fan,2,0.11796017219945158
we,three,8,0.11793604132398895
lift,bark,2,0.11793181426164612
thou,we,3,0.11790996260558062
thou,we,2,0.11790996260558062
big,see,3,0.11789551358511692
leave,speak,2,0.11789358066548154
nose,end,2,0.11788100718649354
kneel,shiver,2,0.11785729113349032
snake,drum,2,0.11785728139329102
get,shut,3,0.11785484025989668
sew,stab,11,0.11783270061378633
rain,lake,2,0.11778096433912795
speak,abuse,2,0.11777400254404873
bad,difficult,3,0.1177545723225311
walk,sew,2,0.11768804495404502
itch,wash,2,0.11765465471525512
port,bridge,3,0.11761994320722494
bake,build,4,0.11760005738854183
vine,vein,10,0.11759003598222806
that,your,2,0.11754479933853808
heel,hill,2,0.11751249732970809
dry,black,2,0.11747831860364533
get,rescue,2,0.1174427909064328
hear,scatter,2,0.11736908601733134
ancestors,ghost,2,0.11736799489050107
cut,fell,18,0.11728835770801385
walk,sweep,3,0.11728594768677043
bridge,nest,3,0.11725350672490166
sing,sun,3,0.11724018544778063
bowl,bone,2,0.11702033958881404
cough,resemble,2,0.11699554136995016
choke,wash,2,0.11697428282769273
want,bite,2,0.11696577858913397
give,be,2,0.11694156474775513
pour,split,3,0.11689803874171376
head,cape,2,0.1168614692606098
bone,faeces,4,0.1168576502893841
bring,eat,3,0.11684543893109792
scar,frog,2,0.11684390341615662
bury,fasten,5,0.11676373173910239
float,drive,2,0.1167597487627432
hook,grasshopper,2,0.11666698936424967
pig,drink,2,0.11657200801827375
ghost,idol,2,0.11655292465575436
seem,catch,2,0.1165167611327754
tail,fruit,2,0.11651652780497689
tumble,set,2,0.1165076481014492
brain,sap,2,0.11646771307919726
carry,shiver,2,0.11639767727921177
spindle,bore,3,0.1163786758998968
carry,sweep,2,0.11632697326925753
word,seed,2,0.1162809377888517
sickle,autumn,3,0.11626773380715713
liver,red,2,0.11624135758094037
float,wear,2,0.11621944040064502
come,fill,2,0.11618176872248655
embrace,bathe,2,0.11617048308587727
push,sew,2,0.11608861991258017
sing,pull,3,0.1160099703003552
tongue,nettle,3,0.11598932148461202
prepare,repair,14,0.11595628619250958
hold,cultivate,2,0.11595591622814501
push,pinch,2,0.11593662665028241
eye,man,3,0.11593600750432718
embrace,bracelet,2,0.11592586353844891
undress,change,3,0.11586327388803394
monday,moon,2,0.11581979058604665
enter,meet,2,0.11581778359504674
bread,whale,2,0.11579083773598327
iron,otter,3,0.11577857098137756
door,rub,2,0.11575452647630323
moon,wait,2,0.11569026558164054
empty,thirsty,2,0.11566912210106968
god,idol,4,0.11565959319570769
walk,lead,2,0.11565319739283918
tree,white,2,0.1156332042177424
behind,iron,3,0.11559156406541908
bend,fold,29,0.11558441650295173
go,row,2,0.11558007190450567
see,dream,3,0.11551254758018682
carry,hard,2,0.11549998942767753
pound,beat,3,0.1154829903745279
fruit,bone,3,0.11547864467382454
grow,happen,4,0.11544141100692579
show,point,2,0.11533175024192872
hole,empty,2,0.11531907538401609
wheat,rain,2,0.11529870683135554
and,brother,3,0.1152785751245668
straight,stupid,9,0.11526113267877272
seize,choose,3,0.11522739733874168
now,day,3,0.11514278670480732
south,right,4,0.11513173530368126
shoulder,raw,3,0.11511330144109547
cheap,good,2,0.11510630186827028
choose,hunt,2,0.11501725049895094
thou,path,2,0.11499453081269474
tooth,lime,2,0.11498478031898794
bright,candle,3,0.11492670340285167
plant,harvest,4,0.11490915452482157
mosquito,tooth,2,0.11490721639188266
untie,undress,14,0.11489760176481069
kiss,lick,2,0.11484696910222142
pig,hide,2,0.11483223991373868
sleep,our,12,0.11481918858350991
belly,breathe,3,0.11481540994080391
suck,sweep,2,0.1147404887260839
leg,footprint,6,0.11467600386051348
ripen,fan,2,0.11466420415243614
skin,sick,2,0.11463229708434934
divide,divorce,2,0.11462953182764585
charcoal,crab,3,0.11458379356362769
tree,man,3,0.11457588891997235
say,die,2,0.1145574011281933
gather,squeeze,2,0.11450157769361625
earth,edge,2,0.11448459530276721
fall,they,3,0.11444999072972332
fight,woman,2,0.11444591578429819
count,know,3,0.11444200096955032
pinch,cut,2,0.11441783012440788
sit,shout,2,0.11432541981078816
full,swell,9,0.11430523810824679
all,already,2,0.11427663977087833
choose,sing,2,0.114246041459545
bore,bracelet,3,0.11421566425180207
hold,man,2,0.11420819737825179
seem,emerge,16,0.11416368253893588
push,shiver,2,0.11415319983702157
ground,hundred,2,0.11409449317431475
tired,yawn,2,0.11408672127577255
old,powerful,2,0.11406871336231163
seed,kill,2,0.11405051280275352
hold,build,5,0.11404929315070479
blow,give,4,0.11400206299973763
disappear,fold,3,0.11399895688202906
shut,forbid,2,0.11398943728943778
sand,gourd,2,0.11398645708226826
sky,brood,2,0.11396036157991163
medicine,tobacco,6,0.1139364560874511
tiger,win,2,0.11393617799588783
male,husband,33,0.11393367652140815
husband,male,20,0.11393367652140815
husband,male,21,0.11393367652140815
get,cook,2,0.11392023372287226
nine,boat,2,0.11387625259092951
ground,alone,2,0.11387199894218498
cross,scar,2,0.1138692267235603
often,taste,2,0.11385783973848398
weave,beget,2,0.1138264967282762
understand,die,2,0.1138102104009933
increase,surpass,6,0.1137473563057982
top,cape,4,0.1137273456375134
hear,tumble,2,0.11359859654711545
back,roof,3,0.11356372128497896
skin,foot,3,0.1135410544527364
sick,painful,31,0.11353419991017093
cloud,ground,4,0.11340029466075419
wet,white,5,0.11338520881401186
pointed,edge,2,0.1133711362212959
market,paper,8,0.11336377425577272
if,thou,2,0.11334478807269655
sea,mango,4,0.11333775647167223
nest,rescue,2,0.1133139688691289
embrace,traverse,2,0.11321040772477725
rise,stand,13,0.11319590134594124
roast,sacrifice,2,0.11316063235375469
be,live,3,0.11314667689414026
cease,pour,3,0.11314223119434463
evil,damage,5,0.1131422071520768
cry,sky,2,0.11311243723628063
turn,dig,3,0.11310215103466989
my,sore,2,0.11310123846348796
root,clan,3,0.11309494648943993
place,hut,2,0.11309142961281989
give,horse,2,0.11307663269226137
get,suck,2,0.11306741902881379
six,load,2,0.11304144241677656
cover,head,2,0.11303525345277594
hold,eat,2,0.11302579083874688
tax,hire,2,0.1129399841604932
stand,woman,2,0.1129392102277589
speech,read,2,0.11291995589916123
throw,sling,2,0.11291101824515253
look,rub,2,0.11289827804746404
take,wife,2,0.11287755934779987
sweep,stir,3,0.11286975302270223
cut,sharpen,2,0.11282115658129065
dwell,own,4,0.11281919695577684
bite,not,2,0.11275749945445
sickle,wood,15,0.11274336679955553
wash,house,6,0.11273146640085499
alcohol,paper,3,0.11264955431792371
one,friend,3,0.11264445976076633
take,sick,2,0.11262750460018907
vomit,dig,4,0.11261538081997227
wind,land,3,0.11258190097144445
tree,dance,2,0.11258103894276607
lift,beside,2,0.1125797147104691
clay,pot,2,0.11257702294341966
my,kill,2,0.11255751178548841
loom,tear,2,0.11249213350701794
near,eat,3,0.11238426179245653
limp,lame,73,0.1123439078482161
earth,country,69,0.11233955909671527
see,sew,3,0.11231919962838308
envy,want,3,0.11231782492008167
speak,mouth,2,0.11222465886564627
inside,up,3,0.11217795144974067
fat,nose,2,0.11214613522440067
drip,alcohol,2,0.11214571468030106
steal,traverse,2,0.1121418889124835
head,chieftain,57,0.11204402571483786
blow,announce,2,0.11203822457420337
hit,talk,2,0.11202120396119011
enemy,hundred,3,0.11196575281140561
laugh,hoe,2,0.11195626035525728
want,sew,2,0.11192300743024251
corpse,demon,2,0.11191786262911092
lend,debt,2,0.11184647146689272
walk,enter,6,0.11180661876818096
crocodile,grandchild,2,0.11169213074839493
guess,sleep,2,0.11166682282599592
die,before,3,0.11166596492439729
see,sky,2,0.11166270045349543
float,go,3,0.1116491443904472
plough,cut,6,0.11163157074005284
back,after,2,0.11161675003053094
back,after,9,0.11161675003053094
sell,flesh,2,0.11157863256439664
blunt,dirty,2,0.1115763854998198
blood,dog,2,0.111555728334266
bridge,beam,2,0.11154287245339448
look,thou,2,0.11150288681840727
fire,bird,3,0.11150236435947819
bucket,sprout,2,0.11149907914055403
want,sharpen,2,0.11145116749781037
rotten,evil,3,0.11144551454791735
hate,black,3,0.11142672541642372
wear,set,2,0.11138498336634557
see,refuse,2,0.11138024939283712
weave,die,2,0.1113658835315537
pour,tear,2,0.11133071351448028
fire,eye,3,0.11132262877717872
cave,grave,5,0.11131865248909034
leave,cut,2,0.11130589839011473
come,sun,3,0.11119854458287265
how,who,3,0.11117569996353235
sew,sharpen,2,0.11117099100646749
fur,leaf,5,0.1111707437278497
tea,silkworm,2,0.11104439088512243
head,cup,2,0.11102845032372699
destroy,ripen,2,0.11102480154677223
rich,world,2,0.11094516559824615
soft,butterfly,3,0.11094115426801153
extinguish,pull,2,0.1109407864940227
cure,rescue,7,0.1109381624618003
kneel,push,2,0.11093231281140262
above,up,12,0.11089245997916825
get,bury,3,0.1108427112008713
tree,die,2,0.11082286655479523
heart,life,3,0.1107999974567328
bite,break,2,0.11073439844911262
ash,snake,3,0.11071030480056379
door,iron,3,0.11069817317655468
change,say,2,0.11068721790020304
bridge,floor,7,0.11066231707085832
want,steal,2,0.11058900106472089
fat,tumble,2,0.1105767972189509
bury,cut,5,0.11055745470368024
woman,drink,2,0.1105085399115736
river,egg,2,0.1104954599331435
fire,lime,2,0.11048571149604117
walk,scatter,2,0.1104759791718783
fan,crawl,2,0.11047126796780338
in,at,62,0.1104672647321902
big,steal,2,0.11044234153853172
bone,cup,2,0.11041753739718613
three,tip,2,0.11041617181445693
dry,jug,2,0.11038651454663977
walk,squeeze,2,0.11034470408548984
become,happen,29,0.11032130805490674
thief,drink,2,0.11030616731908242
sit,say,2,0.11029155238356529
bitter,water,3,0.11027830209182757
bone,needle,3,0.11025163182482393
suck,smoke,2,0.11016796911002129
suck,smoke,12,0.11016796911002129
mouth,end,2,0.11008831721275936
seize,suck,2,0.1100817375726821
old,black,2,0.10998677797804093
fight,pull,2,0.1099839357655723
at,it,2,0.10997921896069705
walk,pinch,2,0.1099494234066355
and,other,2,0.10992633816407492
because,father,2,0.10990432540333504
blood,woman,2,0.10987591488784826
jump,drink,2,0.1098678618280056
arrive,look,2,0.10984754345865223
fall,cut,2,0.1098439586428261
fall,cut,3,0.1098439586428261
baby,nail,2,0.10978463469356643
behind,end,2,0.10978453076811774
row,oar,12,0.1097544190989396
high,loud,16,0.1097478880014585
try,sharpen,2,0.10970801443749473
throw,sell,2,0.10966732337184402
air,storm,3,0.10963071197985085
drunk,smoke,2,0.10959359686732878
tree,handle,2,0.10956046330658281
weave,resemble,2,0.10951573314706771
lick,suck,7,0.10945626375901316
blow,come,5,0.10944718636376052
ash,door,2,0.10941072899689169
charcoal,spicy,2,0.10938890775294802
hard,greedy,3,0.10938581093698856
say,sacrifice,3,0.10934034067851778
walk,give,3,0.10925619411782748
pour,sweep,2,0.10925188864643641
carry,weave,4,0.10916915530165557
book,pattern,3,0.10912402586749591
speech,news,5,0.10911386663602933
old,chieftain,3,0.10911042122455596
old,chieftain,2,0.10911042122455596
steal,sharpen,2,0.10908681538067824
big,long,17,0.1090818775618753
prepare,produce,12,0.10906720653831757
bamboo,wipe,7,0.10905393253807291
give,sing,2,0.1090446506852338
crouch,cry,2,0.10903776060837449
sit,weave,2,0.10902677597946721
divide,cease,4,0.10902254004282246
gather,kill,2,0.10898291650134487
fault,affair,4,0.10898119628297866
boast,commend,3,0.10897994492184654
hold,preserve,13,0.10895420475419322
ghost,old,5,0.1089288121182458
bracelet,window,3,0.10889630388754319
tall,proud,2,0.10884627627026212
egg,head,3,0.10884422942612523
plant,kill,3,0.10876545566448874
carry,catch,4,0.10875492783706124
hard,yellow,2,0.10872409611999505
where,father,3,0.10866023377226648
choose,untie,3,0.10860663794690277
split,hide,2,0.1085655380703708
belly,your,2,0.10854617158473367
big,narrow,2,0.10851161240267784
hold,cease,2,0.10850629878727314
sour,choose,2,0.10841783334237685
healthy,correct,5,0.10839632741305119
feed,marry,2,0.10835906396927132
fish,red,3,0.10831254150588025
give,swallow,2,0.10825645910347123
buy,die,2,0.10824937454333508
shelf,board,19,0.1082428898105164
milk,lion,3,0.10823049767791239
lock,end,2,0.10820440292535861
strength,win,4,0.10818625654975668
lake,goat,2,0.1080816730195617
earn,pull,3,0.10796194151340041
swell,dig,2,0.10793944503156123
father,male,6,0.10793206348576269
male,father,4,0.10793206348576269
shut,hard,2,0.1078889749582071
swim,chicken,2,0.10787389446237079
bird,me,2,0.10787173899732791
sour,skin,2,0.10780835471221441
wheat,broom,3,0.10775077481716104
hear,man,2,0.1077030082713605
see,choose,2,0.10768993826865944
plough,eat,2,0.10763245962350476
shell,leather,6,0.1076321142198843
fall,push,2,0.10756390307501378
lead,sharpen,2,0.10753026716551733
bury,fill,6,0.10751909673913954
old,thou,2,0.10747956073165538
faithful,believe,2,0.10744012048271165
scales,cold,3,0.10743388465100609
take,hide,2,0.10742540791954919
taro,tooth,2,0.10741738733923772
dust,oil,3,0.10735233619378161
snake,sore,2,0.10734953216821784
gather,rub,3,0.10734522386368846
seize,bite,2,0.10730989664631993
darkness,evening,6,0.10720558920722441
know,language,2,0.10718999503393935
hole,lair,11,0.10717055089891427
know,shoot,2,0.10716763242553583
sit,stretch,2,0.10715031761518877
plain,land,4,0.1071371801868129
one,that,4,0.1071307017996867
shut,left,2,0.10706933593254725
spit,saliva,3,0.10700231611835705
firewood,match,4,0.10699053842299536
descendants,grandchild,3,0.10698751865855215
have,own,100,0.10696892156514569
precipice,fortress,2,0.10692847085531589
mouth,seed,7,0.10690331067355073
acquit,untie,3,0.10688020647730072
river,rope,2,0.10678276495154343
clear,white,2,0.10672685269916704
jump,send,4,0.10671923527848881
bamboo,arm,2,0.10671189623102668
guess,drive,2,0.10667403515257098
quarrel,groan,2,0.10665404109816906
circle,bow,2,0.10660732553049933
leaf,write,15,0.10658413955444149
arson,burning,3,0.10658017061952703
face,knife,2,0.10650715264878681
hammer,mango,2,0.10646705587252579
lightning,umbrella,5,0.10645153528627059
lead,sweet,2,0.10644421980584244
bunch,bee,2,0.10643722144900025
ear,paddle,3,0.10638326550731841
house,in,6,0.1063798275996675
cut,roast,2,0.10637691280206225
pursue,catch,2,0.10633121356781661
in,from,3,0.10626295740766897
cook,fat,24,0.10618155018131653
mountain,fruit,2,0.10617414960437724
louse,mountain,5,0.10612935381516082
brawl,strike,2,0.10610552328424118
near,narrow,2,0.10609117731500403
mix,shiver,2,0.10607868961308467
count,one,3,0.10605881849051937
seize,fight,2,0.10605612961494715
sail,walk,3,0.10604614985657033
light,day,23,0.10602202184017355
light,day,2,0.10602202184017355
day,light,3,0.10602202184017355
twist,fold,8,0.10597705507655407
fruit,hair,2,0.1059098057690063
answer,meet,2,0.10588826634241345
hair,bottom,3,0.10586684809550524
bite,fell,2,0.10586640079956057
power,violence,3,0.10583055514003994
full,smooth,3,0.10579774076521221
side,half,27,0.10578302243965301
yesterday,year,10,0.10578242340293847
round,egg,3,0.10576344482911845
empty,fog,2,0.1057483717384451
swim,tail,2,0.1057433301056194
leaf,eat,2,0.1056988732453417
pointed,tendon,3,0.10569733987597052
fight,overcome,2,0.10561595466302423
day,world,10,0.10559436620422913
enough,graze,4,0.1055812758463226
kneel,imitate,2,0.1055808764018873
destroy,sharpen,2,0.10554666198484479
shield,skin,2,0.10552234569908234
fan,tumble,2,0.10551872228484413
push,tumble,2,0.1054732577416318
forge,crush,2,0.10545443600991537
grass,saliva,3,0.10542389609133183
thing,ware,3,0.10540777305555239
gather,meet,4,0.10539579156694227
do,shave,4,0.10538071598714648
arrive,do,2,0.10537929356496668
thing,work,7,0.10537850731573976
sprout,shoe,6,0.10536760929971324
grind,fold,2,0.10536667078798652
wheat,white,5,0.1053452863333904
horn,corner,18,0.10532539605379079
decorate,delight,2,0.10529699433148586
die,sharpen,5,0.10527552801059903
explain,announce,8,0.10524772661948727
what,who,71,0.10524004130633449
soul,air,2,0.1051852794999407
cattle,bird,3,0.1051826382912462
corpse,flesh,5,0.10516783052760613
measure,guess,3,0.10516361952247036
soul,chest,3,0.10515488404758754
body,self,2,0.10514363823624917
braid,tie,2,0.10512249748616573
mouth,grass,2,0.10511902136615593
imitate,pull,2,0.10507383558842961
ripen,happen,2,0.10507279694724703
cease,see,2,0.1049981243835924
do,repair,16,0.10496113569514645
feather,mountain,2,0.10495434132772823
comb,cart,3,0.10493864462773687
mow,chop,7,0.10491485802653819
cease,pull,2,0.1049124456217168
want,cook,2,0.10491167740313345
do,wipe,2,0.10484056804963719
buy,tumble,2,0.10479221055775356
cover,bury,8,0.10475224286132531
play,shoot,2,0.10474313769150102
spit,rotten,2,0.10473245180705215
enter,drink,2,0.10471680805083727
choose,shave,2,0.10467789451303296
eat,fear,2,0.10466026195022032
change,cease,2,0.1046377159899372
wash,faeces,2,0.10460052696899019
faeces,wash,5,0.10460052696899019
shut,threaten,2,0.10458087612564118
cry,moon,2,0.10457893915081544
rye,fox,2,0.10456208175377792
cease,surrender,2,0.10454023225361879
steal,tumble,2,0.10451854128245144
bathe,roast,2,0.10450435446275619
fur,monkey,2,0.10445685873603558
pinch,pour,2,0.10443450800396918
betray,surrender,4,0.10443181597937198
hear,pour,3,0.10442638739795837
cloud,nose,2,0.10441164006584415
arrive,draw,2,0.10432267867349389
bitter,taro,5,0.10430594091235075
ash,tooth,2,0.1042553322487874
sit,father,2,0.10425045858949174
shield,mule,5,0.10424069378321005
cover,suck,2,0.10422812528896375
stand,tree,4,0.10420863781765292
stand,tree,2,0.10420863781765292
shoot,vein,2,0.10420383798260112
give,calculate,2,0.10415038519192418
leg,egg,3,0.10413652435133137
count,think,4,0.10413102352221393
count,think,48,0.10413102352221393
connect,add,2,0.1041065573643078
gather,read,2,0.104062111340203
send,sew,13,0.10404992487493986
bitter,father,2,0.10404498236866726
arrow,button,2,0.10401779651922875
edge,part,4,0.10400509376595181
help,preserve,2,0.10399649843572696
breast,meat,4,0.10399261174091312
clay,smoke,2,0.10391332483770784
clay,smoke,2,0.10391332483770784
louse,woman,3,0.10388471853908046
dust,butter,3,0.1038571658731131
meet,house,2,0.10381736422332714
full,meat,2,0.10380758056659646
deep,rough,2,0.10376832706664013
shoot,your,2,0.10371295587596037
fight,hit,4,0.10364429615708856
dog,foot,3,0.10360322633003027
good,right,26,0.10358427151412869
village,eat,7,0.10356814569618833
shoot,yes,2,0.10354920547710725
grave,cheek,3,0.10353158362011784
hunt,weave,2,0.10353149643100468
imitate,sharpen,2,0.10352086842690555
play,speak,3,0.10349693982172019
enter,sit,2,0.1034909961216056
wash,rope,2,0.10348677818052957
soft,easy,5,0.10348281855887854
sap,river,2,0.10347218810930249
get,conceive,2,0.10345931434565565
right,correct,45,0.10345801056431066
thing,measure,2,0.10340066707508894
sweep,lock,2,0.10337813543625332
take,cut,2,0.10337222053845022
jump,traverse,6,0.10336903549464349
grief,heavy,3,0.10335593622611368
few,sick,2,0.10335090569322873
dry,steel,2,0.10332104079140919
plant,dig,3,0.10327986778034492
dirty,spot,2,0.10324720714176105
lick,banana,9,0.10324279876167769
measure,feel,2,0.10322565656758431
bite,finish,2,0.10318483674992009
cure,preserve,6,0.1031666408192532
sew,crawl,2,0.10315880285692385
field,sheep,4,0.10311642357851543
sew,build,6,0.10310660250051891
arrive,seize,2,0.10310574475463648
ride,flag,2,0.10309853665930227
lung,phlegm,2,0.10309513613993328
hold,borrow,2,0.10309208445287323
pig,fell,2,0.10308753067260278
hate,refuse,8,0.10302151043420632
earth,brick,2,0.10301593377592747
cease,say,2,0.10299589410940599
this,at,4,0.10291737462531998
voice,thirsty,2,0.10290234390861304
mountain,god,3,0.10283231826806749
spicy,walk,10,0.10279535335597222
sew,melt,2,0.10273284757814505
fight,scratch,3,0.10272151478419825
person,relatives,2,0.10269747701168916
weave,axe,2,0.10269081226165383
melt,change,13,0.10268663685678012
mouth,leg,2,0.10268006019017953
sing,dig,5,0.10263304044447645
part,bone,2,0.10262982842208607
tie,wash,2,0.1026243541499262
wash,painting,2,0.10259792159805088
girl,six,3,0.10257365542271435
and,one,3,0.10256478519483662
hold,endure,3,0.10255785543893872
pound,crush,19,0.10255552537284136
king,powerful,2,0.10251042797886675
grow,raise,3,0.10246994302168558
and,four,4,0.10240970015159552
flow,vomit,2,0.10236821003184633
mind,chest,2,0.10234575687748296
valley,part,2,0.10232707278653176
thigh,branch,2,0.10229273064607672
stand,cold,2,0.10228104939412996
bury,cook,2,0.10227631805275898
look,graze,2,0.10224764122837952
four,boat,2,0.10218435117456538
grind,horse,2,0.1021775921264578
woman,not,2,0.1020711465531532
rib,basket,2,0.102068025887813
place,land,14,0.10202430642795922
hold,hard,2,0.10199049049482091
early,plant,2,0.1019830394849968
sun,smallpox,2,0.10197516880749889
finish,thread,3,0.10195205714639048
water,two,2,0.10191796908487574
fall,land,3,0.1018922289364044
taste,pour,2,0.10187198197024135
hold,mix,2,0.10185509766932212
get,pour,2,0.10178389435043876
plant,pasture,2,0.10175297611138823
old,sleep,2,0.10172309460693672
more,other,2,0.10170325688235665
