bake,cook,MannerOf
beat,play,MannerOf
belly,swell,MannerOf
break,damage,MannerOf
build,make,MannerOf
burn,shine,MannerOf
bury,hide,MannerOf
buy,be,MannerOf
call,ask,MannerOf
call,read,MannerOf
canoe,boat,MannerOf
carry,drink,MannerOf
carry,hold,MannerOf
carve,cut,MannerOf
chop,strike,MannerOf
chop,strike,MannerOf
claw,scratch,MannerOf
close,fill,MannerOf
coat,dress,MannerOf
come,happen,MannerOf
come,arrive,MannerOf
come,become,MannerOf
cover,see,MannerOf
cover,hide,MannerOf
crouch,bend,MannerOf
cure,preserve,MannerOf
cut,fell,MannerOf
defend,prevent,MannerOf
defend,protect,MannerOf
destroy,kill,MannerOf
drive,drive,MannerOf
drive,move,MannerOf
earth,ground,MannerOf
feel,think,MannerOf
fill,repair,MannerOf
finish,end,MannerOf
flame,burn,MannerOf
follow,imitate,MannerOf
gather,pull,MannerOf
get,buy,MannerOf
get,destroy,MannerOf
get,hit,MannerOf
get,catch,MannerOf
give,permit,MannerOf
grind,dance,MannerOf
grow,increase,MannerOf
grow,cultivate,MannerOf
guard,protect,MannerOf
hold,think,MannerOf
hold,cover,MannerOf
ice,freeze,MannerOf
imitate,resemble,MannerOf
join,connect,MannerOf
keep,protect,MannerOf
knock,strike,MannerOf
know,recognize,MannerOf
know,remember,MannerOf
leave,change,MannerOf
lend,change,MannerOf
like,desire,MannerOf
love,like,MannerOf
lunch,eat,MannerOf
mind,remember,MannerOf
move,change,MannerOf
mow,cut,MannerOf
murder,kill,MannerOf
pour,rain,MannerOf
push,urge,MannerOf
push,move,MannerOf
push,press,MannerOf
remain,be,MannerOf
resemble,match,MannerOf
rise,grow,MannerOf
rise,grow,MannerOf
rob,steal,MannerOf
roll,tumble,MannerOf
run,leave,MannerOf
say,convey,MannerOf
say,read,MannerOf
see,think,MannerOf
shirt,dress,MannerOf
shoot,fire,MannerOf
shoot,hit,MannerOf
shoot,weave,MannerOf
shoot,kill,MannerOf
sit,be,MannerOf
smell,smell,MannerOf
spin,twist,MannerOf
stretch,pull,MannerOf
study,think,MannerOf
suck,drink,MannerOf
suck,draw,MannerOf
suspect,think,MannerOf
sweep,clean,MannerOf
sweep,wipe,MannerOf
take,buy,MannerOf
think,think,MannerOf
throw,put,MannerOf
throw,put,MannerOf
thunder,roar,MannerOf
tie,connect,MannerOf
tie,fasten,MannerOf
turn,change,MannerOf
turn,turn,MannerOf
turn,do,MannerOf
turn,change,MannerOf
untie,change,MannerOf
walk,traverse,MannerOf
wash,clean,MannerOf
weave,twist,MannerOf
weigh,count,MannerOf
weigh,measure,MannerOf
work,work,MannerOf
dream,sleep,MotivatedByGoal
sleep,dream,MotivatedByGoal
person,drink,NotDesires
plant,die,NotDesires
similar,same,NotHasProperty
acorn,oak,PartOf
acorn,oak,PartOf
acorn,oak,PartOf
age,life,PartOf
arm,chair,PartOf
bait,trap,PartOf
bark,tree,PartOf
battle,war,PartOf
battle,war,PartOf
brain,head,PartOf
child,family,PartOf
claw,paw,PartOf
collar,neck,PartOf
daughter,child,PartOf
day,day,PartOf
elbow,arm,PartOf
